gene,pi_tumor,pi_patient,pi_residual
PDE9A,0.016859865765641885,0.7441863345883659,0.23895379964599217
MECP2,0.016850088070309834,0.6613323667678619,0.3218175451618283
GPKOW,0.01684466253207795,0.5523816112577075,0.43077372621021465
PITPNC1,0.016837758343512102,0.5922494320917523,0.39091280956473556
GPHN,0.01683536188646343,0.6042342943125795,0.3789303438009571
SOS2,0.01682136134342695,0.7772985059581646,0.20588013269840838
PAFAH2,0.01681608417448283,0.6743775934795107,0.3088063223460065
ZNF652,0.016807982146101796,0.7228971587331442,0.260294859120754
CSF1,0.0168022101608651,0.6088544213961095,0.3743433684430255
SP3,0.016801878655618805,0.7130439386678455,0.2701541826765356
PSEN1,0.016799758095833603,0.7095724063879933,0.273627835516173
ABHD13,0.01679300479120671,0.6313837480406731,0.35182324716812025
MRPS6,0.016789791348911006,0.6909884215387349,0.2922217871123541
THAP7-AS1,0.016782433893443742,0.7267023739941476,0.25651519211240864
TMEM8B,0.016779844963731458,0.7189876774203993,0.26423247761586927
ISOC2,0.016777400032457007,0.7206385333942168,0.26258406657332617
ACAD8,0.016774535747513624,0.739496951960932,0.2437285122915544
RUBCN,0.01677133152908367,0.7495810689848725,0.23364759948604374
EML5,0.016769637953267615,0.711805353954156,0.2714250080925763
AFF1,0.016765271868526187,0.7741468526234919,0.20908787550798194
GPR68,0.016763987564686472,0.7534757116463506,0.2297603007889629
EAF1,0.01676045292734121,0.5748395782588017,0.40839996881385704
FAM96B,0.01675275374046567,0.7213288630396021,0.26191838321993227
CRK,0.01674364221435454,0.6192696045592689,0.36398675322637647
POLH,0.01673758370912464,0.692797780881683,0.2904646354091924
TPRN,0.016728794712390832,0.5575783131277905,0.42569289215981865
CTSZ,0.01671902499443065,0.6428290356603953,0.34045193934517404
ZSWIM3,0.01671866230981655,0.6997899592689286,0.2834913784212548
SLC34A2,0.016715353492012218,0.7568773757398305,0.2264072707681573
PTOV1-AS2,0.016713378143622035,0.6910254207012366,0.2922612011551413
NFIC,0.016711664171920132,0.6610195681715502,0.32226876765652973
VPS8,0.016698801184812234,0.7378932151280349,0.2454079836871529
RP11-334C17.5,0.016698038751381806,0.7115666068160569,0.27173535443256125
CTC-459F4.9,0.0166980033035681,0.6953274016835431,0.28797459501288875
KRBA2,0.016697146616542133,0.7688580010838449,0.21444485229961294
SDF2,0.016692581951876614,0.624081102031942,0.3592263160161814
KDM1B,0.0166914963791265,0.6763457877701388,0.30696271585073476
AC007969.5,0.01667692216347653,0.7243915325024364,0.25893154533408713
NENF,0.016673951396652932,0.5826620152950844,0.40066403330826256
KLHL21,0.01666910836236584,0.6337895626533584,0.34954132898427576
ENSG00000244115.1,0.016662738271072935,0.6851661259330537,0.2981711357958734
TJP1,0.01666052865782989,0.6879409205916288,0.29539855075054133
LOXL3,0.016659337240221863,0.6814789938059213,0.30186166895385685
COL21A1,0.01664695662632237,0.5679443794063019,0.4154086639673757
NABP1,0.016639154523705985,0.6926256076917218,0.2907352377845723
GCDH,0.016637668485453613,0.6955159248997755,0.28784640661477084
DZIP1L,0.016621937320794037,0.6447179616688109,0.33866010101039506
FAM126B,0.016619705255587605,0.7055215783234303,0.27785871642098203
AZI2,0.01661936562916729,0.7109834583550352,0.27239717601579755
ESR1,0.01661860632674373,0.7858650319978164,0.19751636167543984
DUOXA1,0.016618562224399457,0.8456698580103961,0.1377115797652045
C1S,0.016614227286346896,0.6883126258449179,0.29507314686873515
IRF2BPL,0.01661319702312508,0.6435233180675088,0.3398634849093661
LIAS,0.01661179533622426,0.642939709535394,0.34044849512838166
ILK,0.016611118080192177,0.5933130961726591,0.39007578574714874
BNIP2,0.016595975772481078,0.6736700035300185,0.3097340206975004
MFSD9,0.016593342243962812,0.5833870972886274,0.4000195604674099
PHF10,0.016588047745063412,0.6562441334362128,0.32716781881872375
ERI2,0.016586626757219523,0.6555652203759373,0.3278481528668431
HNRNPA1P10,0.016575499770640715,0.7622716989278762,0.2211528013014831
BNIP1,0.016569534473712455,0.6597923363781422,0.3236381291481454
EBF4,0.016565895406181867,0.6527852794283427,0.33064882516547545
PI4KB,0.01656435314894843,0.6728864042949044,0.3105492425561471
DPH5,0.016563598954818404,0.6525067403809695,0.33092966066421214
HIP1R,0.016548195830746577,0.6113829521002563,0.37206885206899715
NUDT17,0.01654721721531418,0.6555578701319972,0.32789491265268866
RPL12P16,0.016541702548553968,0.7694048213713867,0.2140534760800593
RPL6,0.01653954097422306,0.6664900366776493,0.3169704223481276
EIF3L,0.01653490919308505,0.6781204325146807,0.3053446582922343
EVA1B,0.016534555904901126,0.5933968899388299,0.39006855415626895
ENSG00000269051.5,0.016533856747648318,0.7103194472860394,0.27314669596631236
AC073254.1,0.01649651465905438,0.6386281496921798,0.34487533564876577
RP11-479G22.8,0.016472946382812062,0.5801142703368417,0.4034127832803462
RP11-889L3.1,0.01646454773019391,0.6459753035890992,0.3375601486807069
DCAF10,0.016457387454638803,0.6774194772622221,0.30612313528313906
STARD10,0.016453254182299436,0.6609153423176617,0.3226314035000389
MAP4K1,0.016445412332953324,0.6087892337157279,0.3747653539513187
TMEM198B,0.01644064775723135,0.6591005964796618,0.3244587557631069
MRPL54,0.0164332906632203,0.7213801559397628,0.2621865533970169
NPIPB5,0.016432724061040477,0.7340880129285557,0.24947926301040374
FBXO2,0.016418191533445925,0.5465830324079282,0.43699877605862597
ZBTB11,0.016409206481180973,0.7230927932601472,0.2604980002586718
ARHGAP15,0.016407148300250213,0.6059896926352092,0.3776031590645406
ENSG00000281272.1,0.016405665398215478,0.514134358665441,0.46945997593634353
RP11-513I15.6,0.01640430580667569,0.662408557042446,0.3211871371508784
WFDC3,0.016399275730573135,0.7119270115137123,0.27167371275571456
PNN,0.01639906555685038,0.6825515806715022,0.3010493537716474
SLC38A9,0.01639896156885417,0.597258624588205,0.3863424138429408
MAPK9,0.016398540541916664,0.716180011666294,0.2674214477917894
SLC1A3,0.01638448100962788,0.663597372081727,0.32001814690864516
POGLUT1,0.016379713728292323,0.6682102084002417,0.31541007787146597
RHBDD2,0.01637943471092193,0.6447614217901687,0.33885914349890933
SUPT20H,0.016378275801207216,0.7432892707791134,0.24033245341967935
ZNF239,0.016367021463870358,0.7323654669657604,0.25126751157036925
AGO3,0.01635193624511929,0.6885313604831339,0.29511670327174677
METTL17,0.016350040951843337,0.6345494834683868,0.3491004755797699
NCK1,0.016330999885053803,0.6542697490987481,0.3293992510161981
FAM133B,0.01633087982230447,0.6815587576229433,0.3021103625547522
ZNF443,0.01632850641093874,0.7436426510797474,0.24002884250931383
P2RY13,0.016320919886916387,0.6089762583851462,0.37470282172793734
RP3-395M20.12,0.016312280360358065,0.6279745112968876,0.3557132083427543
TMC8,0.01630730728158812,0.6260118724754091,0.35768082024300274
RBBP8,0.01630575566416318,0.6765761523471857,0.3071180919886511
MFSD11,0.01630445806686955,0.6687203541090495,0.31497518782408096
GFOD1,0.01630102031513272,0.6368488497716226,0.34685012991324465
NUP88,0.01629086808131187,0.5519765883214307,0.4317325435972575
EIF3J,0.01628627916905208,0.6247857739621435,0.3589279468688044
ADAM17,0.016283133038193127,0.7738782655097586,0.2098386014520483
MAPRE1,0.016271690703085023,0.7397826106137851,0.24394569868312987
GRTP1,0.0162681236947537,0.6599026194533845,0.32382925685186187
PIEZO1,0.01626670964187565,0.5503605733210815,0.43337271703704294
CTD-2017F17.2,0.016260908854851285,0.6812651878764467,0.302473903268702
DGKA,0.016250046866944378,0.7712567088966102,0.2124932442364454
SELENOS,0.01624322982267936,0.620229275503299,0.36352749467402173
LYRM7,0.01624149582969586,0.6515342724234319,0.33222423174687227
KLC4,0.016237705571833693,0.7386912746558978,0.24507101977226853
RP11-727F15.12,0.016231391206365325,0.7245431236601483,0.2592254851334864
PSTPIP1,0.016226809902348604,0.624916844796432,0.3588563453012194
ATG2A,0.016225916553040523,0.6061347377165566,0.377639345730403
TTC33,0.01621456636752752,0.6947902848020168,0.28899514883045574
ITM2C,0.01618955156091762,0.6543991514267807,0.32941129701230165
PACS2,0.016188153829396437,0.696649496979122,0.28716234919148154
CD24,0.016180412671140405,0.7079133659225914,0.27590622140626825
ATP11A,0.016175858650103448,0.7053954557540898,0.2784286855958067
AC005062.2,0.016170418813654934,0.6967354139447841,0.28709416724156095
SLC18B1,0.016166971259344343,0.6105292762857307,0.373303752454925
LINC00680,0.01616023772878136,0.6833526240848002,0.3004871381864184
LRRC37A17P,0.016158840270617265,0.7490911904040238,0.23474996932535888
HCG25,0.016158195086182204,0.6134807154211293,0.3703610894926886
ZNF347,0.016156127751513958,0.7897298921083472,0.19411398014013884
WNT4,0.016138803069035444,0.6364827452434558,0.3473784516875087
PSPC1,0.016131028268339547,0.6835739547170909,0.30029501701456957
PCSK4,0.0161310203411088,0.6509080595770547,0.33296092008183653
RFTN1,0.01612027399289068,0.6446243508113634,0.339255375195746
MRPL45,0.016111257198486915,0.6222329163213598,0.36165582648015326
EBPL,0.016104216012063497,0.6845999250384536,0.2992958589494829
TOB2,0.016092850474692486,0.7070056730587833,0.27690147646652424
GLOD5,0.016089428184591473,0.641634382930401,0.3422761888850075
PHF7,0.016077001914849204,0.6507833127812618,0.333139685303889
KIAA0368,0.016076386138273786,0.7027474967647629,0.28117611709696333
CES2,0.01607635640797089,0.7617637810703692,0.22215986252165992
SWSAP1,0.016075782462425983,0.6192914180288269,0.36463279950874705
IQSEC1,0.016073080209090127,0.5794933683895392,0.40443355140137066
GFM1,0.016072806982722055,0.5758291398464895,0.4080980531707884
PROS1,0.016064826251744973,0.5773434437415901,0.40659173000666493
ZNF674-AS1,0.01606431123750681,0.6467851031386799,0.3371505856238133
CBWD2,0.016059181613697737,0.6495028882850025,0.33443793010129985
CARNMT1,0.01605277573484377,0.6121976252679024,0.3717495989972538
METTL14,0.01605127362848338,0.6923039897273331,0.2916447366441835
PPM1N,0.016043785665006072,0.6030898717086977,0.38086634262629626
CCNL2,0.016011072406746128,0.6883547179018507,0.29563420969140325
KDM6B,0.01599551311710329,0.6555141479661895,0.3284903389167072
RAB7A,0.01597137693581391,0.6342861543786127,0.34974246868557346
ENSG00000253144.1,0.0159683626262735,0.6950892730877298,0.2889423642859966
CTD-2349P21.9,0.015967455050355836,0.6550093431131816,0.3290232018364626
ITGA1,0.015966639814771866,0.6536453097217709,0.33038805046345726
MRPL45P2,0.015965155893908293,0.6627950649923623,0.3212397791137294
BCOR,0.015951969815479906,0.6489998790256888,0.33504815115883135
LAG3,0.0159470182481449,0.5801133644205995,0.4039396173312556
IPMK,0.015937727438220042,0.7077160279972502,0.2763462445645298
BRF2,0.015936867780348453,0.6961020296309535,0.28796110258869806
KIAA1755,0.01593272811591509,0.6670790678199119,0.31698820406417305
INSIG1,0.015929931546678835,0.7162584150691814,0.26781165338413976
KDM5A,0.015926297414875994,0.714189886827143,0.269883815757981
TRIM34,0.015924504666800936,0.7054255035358046,0.2786499917973945
EPC1,0.015921421783405557,0.7006606370734385,0.28341794114315594
ADGRB2,0.01591872950689922,0.7321766815655721,0.2519045889275286
CCSER1,0.01591144466423542,0.6976243691493268,0.2864641861864378
NPIPB4,0.01591002363016226,0.7358090838344364,0.24828089253540134
TRUB1,0.015905611751718243,0.6707510203628334,0.31334336788544837
ZNF436-AS1,0.01589507603755072,0.7597245549251055,0.22438036903734376
CPT1C,0.015894233066708185,0.5829995766300661,0.4011061903032257
DAZAP2,0.01588068460420504,0.686589037068918,0.29753027832687684
RASAL3,0.015868891143952246,0.5897139595155326,0.39441714934051514
PFKL,0.015863903125756553,0.667636182336028,0.31649991453821547
PLEKHA2,0.015863586133258854,0.7421308566556813,0.24200555721105982
ATG4B,0.015863574037899213,0.62164753429755,0.3624888916645508
CBR3,0.015853096566434518,0.7702889563394986,0.21385794709406689
ARF6,0.01585235075266987,0.666361243535634,0.3177864057116962
DDX42,0.01584304668155472,0.7363357564398847,0.24782119687856055
PRKD3,0.01584132970894645,0.6987413705535115,0.2854172997375421
SPATA5,0.015838000389755177,0.690326088550848,0.2938359110593969
PEG10,0.015832817403096423,0.6673072802871078,0.3168599023097957
C10orf10,0.01582702055537627,0.6007481920602374,0.3834247873843863
ZNF285,0.0158260541611913,0.7404434179006483,0.2437305279381604
ZNF609,0.015807817806538078,0.6966153998411589,0.287576782352303
VWA2,0.015801352109164748,0.7037378355501851,0.2804608123406501
ADPRM,0.01580124947997854,0.7475950500933377,0.23660370042668372
ZNF428,0.015800019639646,0.7356307701203819,0.24856921023997214
SBDSP1,0.0157971188018677,0.6635676077950164,0.3206352734031159
NDUFV2-AS1,0.01579004199389062,0.669149776410564,0.31506018159554544
THADA,0.015784349173780226,0.7056977818093678,0.27851786901685194
TXN2,0.015784199929694875,0.6787162089178461,0.305499591152459
CPNE8,0.01578329085849486,0.6391909199848418,0.34502578915666327
TFCP2,0.015771349378077795,0.711509145251941,0.27271950536998124
CREBZF,0.01576949733547431,0.7125743155315336,0.2716561871329921
INPP5J,0.01576525464089288,0.7506758741501207,0.23355887120898638
TMEM35B,0.015756388234472972,0.6394487322784117,0.3447948794871153
MID1,0.015755280978822908,0.6136643389363208,0.37058038008485633
LRRC28,0.015752202127593956,0.5689428464975128,0.41530495137489326
TRMT12,0.015738571439577617,0.6414221254546105,0.3428393031058119
TAF15,0.015737950048794306,0.645387600779496,0.3388744491717098
ATP5H,0.015731412621584718,0.6272120993885753,0.35705648798984
ULK2,0.015726770579845638,0.7414573510286531,0.24281587839150126
ELMO1,0.015720285819841123,0.576555538231133,0.4077241759490259
RPL7A,0.01571854203812042,0.716837164036138,0.26744429392574165
SUDS3,0.015707825736427684,0.705868568725164,0.2784236055384083
ENSG00000257764.2,0.01569636783837508,0.6217614999274849,0.36254213223414006
MEGF9,0.015694533172140753,0.6922732594108838,0.29203220741697544
NBDY,0.015688104029270414,0.8198986155047013,0.16441328046602824
CIC,0.01568600034659821,0.6453411456167635,0.33897285403663835
TBC1D22B,0.015675768816000343,0.7627106721598019,0.2216135590241977
CD82,0.01567446213524787,0.6084252653040477,0.37590027256070435
EXPH5,0.015669938376285452,0.6370957712005039,0.3472342904232107
WWTR1,0.015667881582195366,0.7204452225160912,0.26388689590171344
AP2B1,0.015667266191868805,0.722754877864461,0.2615778559436701
DNAAF2,0.015651108918423196,0.5462999884357719,0.43804890264580487
SAMD11,0.015646749398701226,0.5384971894924055,0.4458560611088933
RP11-1275H24.3,0.01564163560313793,0.6533990505007529,0.3309593138961092
HDAC4,0.015639428334942654,0.6774233768104305,0.3069371948546268
SEPT8,0.01563490320449747,0.7034568616781175,0.280908235117385
CEP164,0.01563012622015367,0.6833371029059337,0.30103277087391256
LARGE1,0.015614706977946285,0.6118776762838196,0.37250761673823407
WDR31,0.015608605788040197,0.6908118122411043,0.2935795819708555
FASN,0.015604146279401404,0.7989914598104624,0.18540439391013622
LGALSL,0.015598196620511356,0.7063516150826622,0.27805018829682643
RINL,0.015596476057046114,0.6613878670600589,0.32301565688289496
SNN,0.015580682392817326,0.7236800617964148,0.26073925581076796
CLEC11A,0.015575520515072504,0.5603763501200252,0.4240481293649023
UQCRC2,0.015574227047489973,0.7265400196523598,0.25788575330015023
RP11-848P1.9,0.015560629928431375,0.7196141957103773,0.2648251743611913
ORMDL1,0.015559470179128053,0.694209830848068,0.29023069897280396
PTPRD,0.015557628153442311,0.6280821131803064,0.3563602586662513
ZNF638,0.015556770170735002,0.786446178562212,0.19799705126705297
SLC12A4,0.015551231163542043,0.5946221535237972,0.3898266153126607
SLC39A9,0.015543674590557808,0.6602430982492636,0.3242132271601786
ESPN,0.015529571654310074,0.5930552525891916,0.3914151757564983
USE1,0.015527060774017392,0.6077774170374938,0.3766955221884889
RP1-12G14.7,0.015523020590452345,0.6862940354773343,0.29818294393221345
SRPRA,0.015520448400558313,0.6297374447719515,0.35474210682749024
RRNAD1,0.015517385518102545,0.6866883052918942,0.29779430919000327
SPPL3,0.015515830526318141,0.7114110627684093,0.2730731067052726
CAPG,0.015510474432836046,0.7752255889564961,0.20926393661066786
SRSF6,0.015504963274237995,0.6735015178763718,0.31099351884939014
UBE2D4,0.01550118806592841,0.6654613234907228,0.3190374884433487
PCBP1,0.015488546976442034,0.5447781042971835,0.4397333487263744
MAP3K14,0.015484137995039324,0.47200203348847036,0.5125138285164903
ZZEF1,0.015465824871407694,0.7164043722671238,0.2681298028614685
LILRB2,0.015462575316832679,0.6386053095820258,0.3459321151011415
GNAZ,0.015461098240767829,0.589047514396758,0.39549138736247413
LINC00493,0.015460541787809265,0.6350596124698153,0.34947984574237534
FAM134B,0.015459626169040754,0.6780012184674234,0.3065391553635357
STT3B,0.015456330501476762,0.6675177989787247,0.3170258705197986
IFT88,0.015455866866362895,0.6778239843330084,0.3067201488006287
PTPN1,0.015454715672698665,0.6835187978308022,0.30102648649649916
HBP1,0.015443838322418232,0.7608748366957281,0.22368132498185375
TERF2IP,0.015438477502980462,0.7580552935484096,0.22650622894860997
PDGFD,0.015430673994912013,0.6882090331091312,0.29636029289595683
AZGP1,0.015424268584690162,0.8441170076901635,0.14045872372514628
FCGR1B,0.015423997055926904,0.6371211721204085,0.3474548308236645
CAMSAP2,0.015418773274377498,0.7605951492229133,0.2239860775027092
TFEB,0.015417604021452636,0.6974126627649921,0.2871697332135552
GALC,0.015416936385643051,0.7368670334317502,0.2477160301826068
KANSL1-AS1,0.01541442040891104,0.8358300763923849,0.14875550319870406
PTCD3,0.015411038091722019,0.6519993545881814,0.33258960732009657
ZBTB7B,0.015407961046788193,0.6536711334207446,0.3309209055324673
RP11-10C24.3,0.015406460518350727,0.6864918640210435,0.2981016754606058
RP11-798K23.5,0.015405470279536312,0.5793043745518801,0.4052901551685836
LNX1,0.015402946585168643,0.6679441417229492,0.31665291169188214
GMDS,0.0154025424300449,0.6231852840441338,0.3614121735258213
TAF1B,0.015398968963843516,0.7068640750800239,0.2777369559561325
TMEM198,0.015398667674168611,0.5437920689086796,0.4408092634171518
TMEM260,0.015388595376944546,0.6782461065636357,0.30636529805941976
UBN2,0.015387327653849148,0.7299565419442238,0.2546561304019271
ZNF337,0.015382110386527634,0.7235600512371533,0.261057838376319
DUT,0.015374383256409073,0.6332080544322132,0.3514175623113778
EIF4H,0.015370838227387109,0.6737610406975162,0.31086812107509676
ACSL4,0.015368276374762504,0.5796077774697995,0.405023946155438
OSGIN2,0.015364444324915447,0.6989549715251925,0.28568058414989206
ICA1L,0.015357745878042702,0.7725349690368641,0.2121072850850932
PRR16,0.01535243299734262,0.6871777473419295,0.2974698196607279
UBE2E2,0.015343728401657486,0.6631355545749957,0.3215207170233467
ZNF771,0.015337681603522847,0.6263416334704982,0.35832068492597896
TMEM238,0.015335505023272048,0.7136330551060146,0.2710314398707134
PCYOX1L,0.01533500504117919,0.7983795029586809,0.18628549200013997
WARS,0.015331086546144608,0.6859209198683917,0.2987479935854637
MPHOSPH8,0.015327993438164912,0.7294018276468927,0.25527017891494247
CXCL8,0.015320268278915217,0.6470621169335117,0.337617614787573
AKAP8,0.015310077130804487,0.6241826579032517,0.36050726496594393
EFEMP2,0.015298732554678125,0.7006722484557868,0.28402901898953514
CRY1,0.015291980619972154,0.6588827624071546,0.3258252569728733
TM6SF1,0.015289758524014724,0.7191803955957159,0.26552984588026934
TMEM185A,0.015287668621278363,0.7395657646522389,0.24514656672648272
C2orf54,0.015286067473318512,0.582448435466529,0.40226549706015247
STX3,0.015282306029491361,0.7502614226748772,0.23445627129563149
BCL2A1,0.015276660729910243,0.6852705960656317,0.2994527432044581
OCRL,0.015274985021524676,0.721027985086689,0.2636970298917864
TRIM35,0.015267930668156049,0.5628942531241614,0.4218378162076825
RGS4,0.015263128110629045,0.5641887245987378,0.4205481472906331
VIPAS39,0.015259886641568647,0.682669844373256,0.30207026898517547
TOR1AIP1,0.015258473746604436,0.711908744200789,0.2728327820526066
CLCC1,0.015246082837681226,0.7127105678472835,0.2720433493150353
ABCC6P1,0.015238394923572656,0.7406348232778,0.24412678179862735
MPC2,0.015232981756899324,0.7682779131093003,0.21648910513380046
NUP58,0.015232703895549135,0.6835879221023657,0.3011793740020851
NTHL1,0.015231062823392951,0.6979970487540712,0.2867718884225359
METTL25,0.01522683907919606,0.707485673497977,0.277287487422827
SYDE1,0.015222828170250181,0.5967060728490969,0.3880710989806529
DAPK3,0.015218630155079193,0.6135614354095116,0.37121993443540924
LAT,0.015205118045053463,0.6258995981869953,0.3588952837679513
GXYLT2,0.01520135746316756,0.7993896677566135,0.185408974780219
B3GNT8,0.015190614212176637,0.7293935947871223,0.2554157910007011
ARID3B,0.015187606664609282,0.6976154127981751,0.28719698053721565
HACE1,0.015173010201882513,0.7508898329940983,0.23393715680401916
NSMCE3,0.01517082612942876,0.6684980067403364,0.31633116713023474
ARIH2,0.015170645661987567,0.6385164090856222,0.3463129452523902
MTHFD2L,0.015169342691436428,0.6167931995975108,0.36803745771105284
F13A1,0.0151665752667202,0.7198973835397054,0.2649360411935743
FN3KRP,0.015163175036262208,0.6831221609541335,0.30171466400960434
SCAMP5,0.015161301571669302,0.6906396444095235,0.2941990540188072
STK25,0.015160444340777967,0.596452169853939,0.388387385805283
MST1R,0.01514865277813215,0.7639110129213298,0.2209403343005381
PPM1J,0.015147700379408892,0.68652262518581,0.2983296744347811
RPS7P11,0.015139958042835657,0.7154696929769465,0.2693903489802178
AURKAIP1,0.015133728550675959,0.6553078727003544,0.3295583987489697
KRT10,0.015133111670331252,0.6845138306012428,0.3003530577284259
TTC39C,0.015126624842003568,0.7999751298120312,0.1848982453459652
DAB2IP,0.015123892155233298,0.6228802623434104,0.3619958455013563
FUT10,0.015116019321312292,0.6904201463307175,0.29446383434797024
MAF,0.015111709368119081,0.6058178074658299,0.379070483166051
NELL2,0.015109980671402106,0.7111844690658373,0.27370555026276056
LRRC8A,0.01510483943596689,0.65256694667069,0.33232821389334305
FMNL1,0.015104646863443781,0.6705331696603033,0.31436218347625294
KIAA0141,0.0151044186851886,0.6399837932560526,0.3449117880587588
EHF,0.015096329812407494,0.6158225095129345,0.369081160674658
IFI16,0.015084118444299558,0.7126434078794643,0.27227247367623614
ENSG00000267459.1,0.015061343826090246,0.648861639485955,0.33607701668795475
RMDN3,0.015055928041966007,0.5807750195921472,0.40416905236588685
STAG3L2,0.015055665509905992,0.6879665485671954,0.2969777859228986
WDR66,0.015049431129852565,0.6612516395233625,0.32369892934678496
PORCN,0.015046011469755406,0.7162986785708434,0.2686553099594012
MAP2K7,0.015042634302295356,0.5746824042424518,0.4102749614552529
AIDA,0.01503642414420204,0.672753661099353,0.312209914756445
FAM98A,0.015021133933153994,0.6167521954510112,0.36822667061583475
KLK11,0.015011543250036032,0.7590127652491172,0.2259756915008468
NPM1P25,0.015006672659845408,0.5979116964142991,0.38708163092585557
FLJ37035,0.015004905238204313,0.7274175527720447,0.2575775419897511
SMPDL3B,0.014998400388303584,0.7226585569169288,0.26234304269476766
ZNF880,0.014991606099778954,0.7743540096590475,0.21065438424117344
GGA1,0.014990704472393718,0.6529817500149231,0.3320275455126832
MRPL46,0.014989794892871227,0.6923766024658697,0.2926336026412591
ATP11B,0.014982740833041913,0.7040182662843435,0.2809989928826146
TTC17,0.01498073508492851,0.7244605399236624,0.26055872499140903
SP6,0.01497598288747049,0.7310124534273937,0.2540115636851357
FAM32A,0.014975603691333855,0.5725730222335172,0.41245137407514887
SOGA1,0.01497056946546128,0.7433527249122625,0.24167670562227622
HSPA1L,0.014959330772305122,0.754288625651603,0.2307520435760918
CCDC130,0.014947991047524894,0.6497387158441662,0.33531329310830893
MIGA2,0.01494467873749031,0.7004858123151341,0.28456950894737565
GOSR1,0.014944180720470449,0.6624225791638464,0.3226332401156831
MDM4,0.014941687653086505,0.7315538286588754,0.25350448368803813
CD151,0.01493895971213279,0.594953693933348,0.39010734635451927
ENGASE,0.014928207125129699,0.668609064448117,0.3164627284267533
RNF121,0.014923858987974548,0.6659870558701879,0.31908908514183754
CEP135,0.014922631774033914,0.7258178702002465,0.2592594980257196
TSPAN18,0.014905821679521394,0.6088198017247078,0.37627437659577084
KCNIP3,0.014895915582612225,0.7415158762157865,0.24358820820160132
CHI3L1,0.014893957818426225,0.5941779795736759,0.3909280626078979
OASL,0.014890375116526765,0.6466855346693653,0.3384240902141079
ZNF765,0.014883096471633002,0.7442973457633149,0.24081955776505218
SRSF10,0.014876015028462803,0.6907860787131342,0.294337906258403
RCHY1,0.014874221520702093,0.7502045268428917,0.23492125163640612
FAM110B,0.01487309180128023,0.7387726598918674,0.24635424830685246
SLF2,0.01486169072258545,0.7112084538366542,0.2739298554407604
CBWD7,0.014855580202366157,0.6131662726498832,0.37197814714775057
RP11-293A21.1,0.014853586287714259,0.6517807761345565,0.33336563757772925
PLAC8,0.014852689326683162,0.7078600996559338,0.2772872110173831
GSDMD,0.014842248907316466,0.6261972754098982,0.35896047568278533
MAF1,0.01483741029660347,0.6350108880976183,0.3501517016057782
LCOR,0.01483237015807253,0.6896973279479445,0.295470301893983
CEP170B,0.01482587906283157,0.7059874356979987,0.27918668523916973
GFM2,0.014823469272445235,0.6328572643615932,0.35231926636596156
FAM65A,0.014820010584347157,0.6585019084399486,0.3266780809757042
ELMO2,0.014815884555554633,0.7501341373458283,0.235049978098617
FOXRED1,0.014814567986852262,0.6436831066090235,0.3415023254041243
RHOBTB3,0.01481179698366877,0.5869487357706864,0.39823946724564474
MYO9A,0.014808541553079571,0.8184016849254461,0.1667897735214744
CCR5,0.014805450777209702,0.6316887544963389,0.35350579472645144
ERO1B,0.014801929387989902,0.6904513958705983,0.2947466747414117
ISLR,0.014791612590757872,0.716523611371744,0.2686847760374981
MCCC2,0.01479009597088508,0.6862629180882135,0.29894698594090136
RBM7,0.014789665029723894,0.692371996361641,0.292838338608635
MBNL1,0.014777789071233711,0.7035233411513349,0.2816988697774314
PSMG2,0.01477471603882803,0.6595037913186509,0.325721492642521
DUSP15,0.014767377657300632,0.7719682780454133,0.21326434429728608
ANXA2,0.014751147397264425,0.6992885765073521,0.28596027609538355
CELF1,0.014746923625048402,0.6132436474696611,0.3720094289052905
ODF3B,0.014745718664152743,0.5760450946294867,0.40920918670636064
RAP2A,0.01474409237007846,0.6555632300735856,0.32969267755633597
MT-ND4L,0.014728151570837712,0.6815391902646254,0.30373265816453693
CNN3,0.014726168545356475,0.6857874089411672,0.29948642251347635
UQCRFS1,0.014721947225139666,0.5867555585848624,0.39852249418999797
SARDH,0.014718648487262119,0.7727777811924945,0.21250357032024336
METTL3,0.014716969025925938,0.7115410443102601,0.27374198666381394
NEMP2,0.014708875986809679,0.6230933241579356,0.36219779985525474
CYTL1,0.014703958512589627,0.6647596824589056,0.3205363590285048
RPL12P4,0.014702169801779016,0.6565337388803546,0.3287640913178664
MANBA,0.014698693139060111,0.7230791503471076,0.2622221565138323
SUMF2,0.014698449068779514,0.5721063348729091,0.4131952160583115
SF3A3,0.014694263626116352,0.6580564230169095,0.3272493133569742
ARFIP2,0.014688166379926112,0.715385541024884,0.2699262925951898
CDCA7L,0.01468744772763568,0.6975654377188918,0.28774711455347257
SNRPGP10,0.014685984923888692,0.5534955430773059,0.4318184719988054
DIP2A,0.01468361510034391,0.7582858278192035,0.22703055708045258
ATG7,0.01467412113227856,0.6886106992460216,0.29671517962169985
ENSG00000263873.1,0.014668155652549732,0.6085283823304105,0.3768034620170398
CENPV,0.014658927809753487,0.6170322708934968,0.36830880129674975
PDP1,0.014653402859835813,0.7698929381864983,0.21545365895366592
RNF139,0.014652802197160655,0.7147096230195431,0.27063757478329625
MOCOS,0.014649281959949724,0.7120230545019559,0.27332766353809435
TLK1,0.014646869064265306,0.6559179042614309,0.3294352266743038
ETFB,0.014644012725259675,0.7559714987158638,0.22938448855887655
RPL35P5,0.014636916353165696,0.7945354912094398,0.19082759243739453
