"","donor","tissue","age_mid","Residuals"
"RP11-301O19.1",0.179859920499137,0.307650351803581,0.00077221805691873,0.511717509640363
"CALML6",0.0236466081635244,0.6011580155549,0.00919445400444383,0.366000922277132
"RPL37",0.020806445789445,0.665504039642126,0.000893306242666277,0.312796208325762
"DNAJC19",0.00285872502915058,0.905940954894062,5.27463115450153e-05,0.0911475737652421
"SDCCAG8",0.011020210814036,0.832849527022415,0.000110020236430416,0.156020241927118
"COL4A4",0.00610617520168511,0.857515620533334,0.000677324600280176,0.135700879664701
"ECHDC2",0.0251679772969872,0.862450374596484,0.00232748739180162,0.110054160714728
"RBPJ",0.00818677579876473,0.565781338069274,0.000541277654104602,0.425490608477857
"FAAP20",0.016880112344299,0.796440659799733,8.562769906282e-06,0.186670665086062
"RP11-364L4.1",0.31902526409771,0.218206632733172,0.000240686280359025,0.462527416888759
"GBP1",0.143108062902819,0.593676001244911,0.00952182074931215,0.253694115102958
"AC093388.3",0.0391638508018983,0.706267053414495,5.5035518183696e-06,0.254563592231788
"TRAF3IP3",0.0123556293112148,0.868972942438009,2.73038061273778e-05,0.118644124444648
"BBS7",0.00797138082638277,0.907286262537736,0.000624357776431547,0.0841179988594494
"CMC1",0.0404824652948259,0.57856449262068,0.000622116708969134,0.380330925375526
"BIN1",0.00777452698628187,0.891274715597139,6.48866680503005e-05,0.100885870748529
"ZNF165",0.00467916580965996,0.840188818607751,2.87813701761575e-05,0.155103234212413
"DNAJC21",0.0071020221880726,0.853894465753837,0.000391333593570301,0.13861217846452
"SLC16A1",0.0288976101673041,0.723135829647438,7.09117262489214e-05,0.247895648459009
"TGFBI",0.019185975272914,0.738388964759142,0.00422935147388513,0.238195708494059
"C2",0.0505957550103234,0.615943189475406,0.0124939756046396,0.320967079909631
"MAIP1",0.0324692872082696,0.616483368717874,0.0108764052372136,0.340170938836642
"DHX57",0.016940615889944,0.742776249643701,3.525805706671e-06,0.240279608660649
"AC016722.4",0.0259803502328815,0.762037543548334,0.00095532436694545,0.211026781851839
"PPP1R11",0.0396094945181933,0.575792198336697,0.00807815689007003,0.37652015025504
"MRPS30",0.00334149762578701,0.793912859478185,0.00116761936379637,0.201578023532232
"C3orf38",0.0280066325797884,0.520215541022465,0.00348171088654376,0.448296115511203
"SLC22A23",0.00744150848765742,0.831777684499824,6.58123200190097e-05,0.1607149946925
"MORN2",0.00256325156079444,0.918857666837799,1.62611324082244e-06,0.0785774554881657
"FAM13A-AS1",0.0147861414942841,0.522311056675696,0.000146591305214712,0.462756210524805
"EFHD1",0.0154886750256456,0.925422775298378,0.000225898906961796,0.0588626507690141
"BMPR1B",0.0142090751961549,0.650647042030057,0.0176079219883594,0.317535960785428
"ANO10",0.0131117277348147,0.793513325871348,0.00163660411709361,0.191738342276744
"MBD4",0,0.428989767259115,0.00355600479192591,0.567454227948959
"RP11-108M9.5",0.185205341295985,0.426972345842138,0.00149005878241442,0.386332254079462
"FAM110D",0.0521194463421017,0.746887262209356,5.52314548589905e-05,0.200938059993684
"ZBTB47",0.0134578593992159,0.850054223712003,0.00241005747575165,0.134077859413029
"NRROS",0.0551125827236395,0.728929052288431,8.74952936550227e-05,0.215870869694274
"HIVEP3",0.017234314204641,0.805612542838069,0.00033503557805733,0.176818107379233
"MTHFD2L",0.0117119321102502,0.852094909662006,0.000854452007913865,0.13533870621983
"CHCHD6",0.0204632860671972,0.896907038262835,0.000473436115672692,0.0821562395542949
"ADGRA3",0.0050031014812828,0.911948496579666,0.000228145196364546,0.0828202567426868
"ATP6V1E2",0.132497212428328,0.413978762284637,0.0038062045661644,0.449717820720871
"ASB3",0.00928787668132373,0.802553374890803,1.40346332806453e-05,0.188144713794593
"CNNM3",0.0466528315576969,0.54271094846825,0.00155995107971437,0.409076268894339
"HINT1",0.00384046628401664,0.814976657088222,0.00043616117907829,0.180746715448683
"GHR",0.013328815748557,0.88811813827659,0.00257901869908597,0.0959740272757669
"B3GALT4",0.0281928022126299,0.744633627295597,0.00567466297040023,0.221498907521373
"ATP1B3",0.0221409783204094,0.786119230069192,0.000212650826969135,0.191527140783429
"FAM161A",0.0260632291084499,0.827317367738586,9.83236374630496e-05,0.146521079515501
"NCDN",0.069947946569656,0.705544830690946,0.000167990179093319,0.224339232560304
"CDCA8",0.0184043466507319,0.712267679297897,0.000134292102969911,0.269193681948401
"ZBTB18",1.38614125390672e-14,0.292124832287109,0.00175079286631371,0.706124374846564
"WNT2B",0.00789002363265781,0.877579882570028,0.0012899452466403,0.113240148550674
"AC079250.1",0.164321342422884,0.262945806234504,0.000105618792135128,0.572627232550476
"SNAP47",0.0215604874155358,0.727753828944937,4.12355583447583e-05,0.250644448081182
"S100A8",0.0761666035169759,0.747032318089799,0.00056333701494164,0.176237741378283
"FBXO48",0.0794178009196154,0.506544343141869,5.0032943694358e-07,0.414037355609079
"DNAJC13",0.0201977303818974,0.770954250236652,0.000984508173673134,0.207863511207777
"TPPP",0.0506546212306771,0.716539127294219,0.00475053900555868,0.228055712469545
"TRNP1",0.0267986286156407,0.883203101059543,0.000227779140063428,0.089770491184753
"RERE",0.0400701477658735,0.654779865230602,0.00718427105690977,0.297965715946615
"LAMTOR3",0,0.670333441488921,0.00108939395430258,0.328577164556777
"CPA3",0.0594698380259952,0.673322657783649,0.00123136771198875,0.265976136478367
"CDC42SE2",0.0112699123423401,0.556093818862788,2.21872387137525e-05,0.432614081556158
"BTNL9",0.0214843328267984,0.866378825483579,0.000150376547950097,0.111986465141672
"SERP1",0.00460005242864282,0.851353868173988,3.2673595680602e-05,0.144013405801689
"TRIM52-AS1",0.155187483915098,0.63482129111406,0.000180674720019994,0.209810550250822
"MRPL3",0.0126834037460942,0.80641681669002,0.00116323372363805,0.179736545840248
"CC2D2A",0.0372574860562882,0.882984886191474,0.000773534167150958,0.0789840935850872
"WDSUB1",0.0438587603644087,0.775043497619283,0.00095558792116396,0.180142154095144
"SAR1B",0.0168894283266848,0.841790146642438,0.000975030372131121,0.140345394658746
"ATRIP",0.0449217876318954,0.74368110080553,0.00235989630086475,0.20903721526171
"ID3",0.00585135472999786,0.886532719008942,0.000352927883673102,0.107262998377387
"NHLRC1",0.060076468256771,0.677599203782733,0.000920818583259261,0.261403509377237
"LNX1",0.0160365822592579,0.896436362440023,6.96058736391694e-05,0.0874574494270802
"HDAC4",0.039646749332507,0.542202250086109,0.0091532841047068,0.408997716476677
"C2orf27A",0.114318428884921,0.64466756048216,0.0118247602435027,0.229189250389416
"GNG5",0.0434302535015965,0.285944208264447,0.00967413053833224,0.660951407695625
"CTNNA1",0.000112888203347444,0.882051894108933,3.83401277418592e-05,0.117796877559977
"TSGA10",0.0228262155218066,0.877844353817594,0.00053147760647661,0.0987979530541224
"PHC2",0.296275126498952,0.338393518303279,0.00884732731083297,0.356484027886936
"SOD3",0.00586275299126988,0.953683272676917,0.00127021346672532,0.0391837608650883
"LINC02062",0.0784794976675827,0.525255072296202,0.000891604080333606,0.395373825955882
"TIMM17A",0.0138277537141747,0.807490137750204,0.000720694666671442,0.17796141386895
"ARHGEF16",0.0074761770731775,0.924598638279175,5.58727880985381e-05,0.0678693118595488
"PLA1A",0.0501270598848037,0.677898250599957,4.48504186555722e-05,0.271929839096583
"CYB5RL",0.105382975355486,0.682997533667166,0.00426850514638328,0.207350985830964
"UVSSA",0.0565585421251823,0.716248623736896,0.00191784118168855,0.225274992956233
"RP11-531F16.4",0.034164841648011,0.428173913047841,0.000309578925701489,0.537351666378446
"PLPP3",0.00376439242368364,0.924437901804019,0.000136377632805653,0.0716613281394912
"RP11-46A10.5",0.048805485945134,0.341383645357452,0.00750106217350782,0.602309806523906
"HSPA9",0.000811184574900251,0.816698963232522,1.56105580444368e-05,0.182474241634533
"RAB3GAP2",0.0078299570889308,0.761500644223599,0.000821972834664757,0.229847425852806
"LRRC40",0.00790107395334279,0.774516827394747,7.15526007599374e-05,0.21751054605115
"SMIM12",0.0667684398519108,0.622758555339959,0.00661200701719741,0.303860997790933
"RP11-66D17.5",0.0586946155823035,0.321115550407369,0.000663672507829794,0.619526161502498
"RP11-214N9.1",0.0279476075732577,0.687838056057337,0.000216212971270563,0.283998123398135
"BTG2",0.0334966634000049,0.429458486660675,0.00214739583025432,0.534897454109066
"NIT2",0.0107062256815672,0.876603821903759,0.000589127910049451,0.112100824504624
"HSD11B1",0.0157319730014733,0.785908692131335,3.94704472630621e-05,0.198319864419929
"RAB13",0.0115882258281293,0.916097178043359,6.81533570970505e-06,0.0723077807928024
"SSR2",0,0.764548198004456,4.66950642490159e-06,0.235447132489119
"ALG1L",0.141166542079604,0.602626246048652,0.00754586514575161,0.248661346725992
"ZNF721",0.00839475410779264,0.821550928543799,0.00157002679854378,0.168484290549865
"HIST1H2BD",0.0790024310568564,0.654298813577323,0.00100220543715808,0.265696549928662
"CC2D1B",0.0169483071043179,0.553696661089277,0.00134463792264136,0.428010393883763
"ANXA9",0.00231580072523432,0.851436848696125,0.000680081955710414,0.14556726862293
"RP5-1042I8.7",0.0690522394372789,0.710270608205944,0.00883562837142145,0.211841523985356
"RP11-122G18.11",0.110476743303436,0.419298656137498,0.00507397326343148,0.465150627295634
"ZNF131",0.00288451748286212,0.718267326681577,6.58564808664008e-06,0.278841570187475
"RP11-10L12.4",0.0763894037615995,0.51821993273394,7.088450480674e-05,0.405319778999653
"UTP3",0.0366482763690625,0.633519748343508,0.00603176701778878,0.323800208269641
"JADE2",0.0501079254988664,0.569401242581088,0.00482075540287917,0.375670076517166
"ARAP2",0.00579189097811985,0.887188627462208,0.00290828925591329,0.104111192303759
"RP11-127B20.3",0.0455895594374563,0.393037071564497,0.00465932131011438,0.556714047687933
"EIF4E2",0.0577861288824184,0.41385822003559,0.0126085894233147,0.515747061658677
"THOC7",0,0.786596643752362,0.000248535336112353,0.213154820911526
"CDCP1",0.00270827606618938,0.909456833299919,0.000616073491681155,0.0872188171422101
"RP4-740C4.7",0.0342123509079771,0.722878194102118,0.00223630640229953,0.240673148587606
"SYNC",0.0205559246239083,0.899462642801535,0.000759743521649677,0.0792216890529066
"CFAP97",0.0078896123076458,0.885194504307581,0.000225092264083515,0.10669079112069
"CEBPZ",0.0267619146937575,0.675441165164225,0.00239158519845506,0.295405334943563
"HERC6",0.24855165076498,0.522088108921178,0.00396609629888604,0.225394144014956
"TCTEX1D1",0.257842129739057,0.19446742524596,0.00224137510986177,0.545449069905121
"ACTA1",0.0142475754132817,0.872449584058513,7.43197174550408e-05,0.11322852081075
"HIST1H2AE",0.0747945510669821,0.6901905612625,0.00573596197203803,0.229278925698479
"INHBB",0.0407663540585334,0.76702269677863,0.00036117680908023,0.191849772353756
"RP11-362A9.3",0.0111929553468478,0.697311490192306,0.000775754051152916,0.290719800409694
"IPO9",0.00593721545685908,0.854989638153963,1.56244798344737e-06,0.139071583941195
"HOPX",0.00174625202960179,0.910733927870719,0.00107324816741529,0.0864465719322637
"SLC27A3",0.0165970959322815,0.856275999939103,5.20586203570637e-06,0.12712169826658
"RAB29",0.0444778658620515,0.728400700199059,0.00112268860418617,0.225998745334704
"NBPF12",0.0224029239217311,0.838210628559771,2.59804226352617e-05,0.139360467095863
"GALM",0.134493392520301,0.589316680697726,0.00575042425882536,0.270439502523148
"CCHCR1",0.0542956875703996,0.725607199431515,0.00149239117779405,0.218604721820292
"GPR153",0.0128475844674529,0.796981075876113,2.21359390393095e-05,0.190149203717395
"PPM1L",0.047393698550046,0.66209375663961,0.00490758099573684,0.285604963814607
"RTN4",0,0.647068401648627,0.000233541766676469,0.352698056584696
"CDKN2AIPNL",0.0113798249718824,0.839841865236286,0.000591589842115922,0.148186719949716
"RYK",0.00369666811846464,0.877350136266733,8.05221460422766e-06,0.118945143400198
"IL1R1",0.0694449219881039,0.671977699393119,0.0037446352100597,0.254832743408717
"MSH3",0.0576693100018014,0.627201682941754,0.000571164619639973,0.314557842436805
"LAMTOR5",0.0312347692475711,0.126618209546624,0.00369221507989672,0.838454806125908
"WDR6",0.0366559694941198,0.820152861530756,5.56856420476375e-05,0.143135483333077
"MFSD2A",0,0.872172225326655,0.000267898054665801,0.127559876618679
"GRK6",0.0106912304877067,0.871551331618244,0.00445604125034606,0.113301396643703
"KLHDC9",0.0306212118986732,0.870376602682179,0.00245445492849595,0.0965477304906518
"HMGCR",0.00859543339682432,0.833114328102394,0.00169541558518635,0.156594822915595
"PPM1G",0.0270530867807096,0.460558064288604,0.00614718098578625,0.5062416679449
"CTD-2013N24.2",0.0278796452747547,0.636222307914527,0.00112865114576931,0.334769395664949
"NUP54",0.00263064613860451,0.85139879150471,0.000104369230786468,0.145866193125899
"COQ8A",0.0132884856332338,0.885998656408963,0.00426195001632527,0.096450907941478
"CTD-2366F13.1",0.0714698346090194,0.731360223269649,2.42640356249074e-05,0.197145678085707
"FARP2",0.00831342592666977,0.896452733245229,0.000827319139280769,0.0944065216888206
"TATDN2",0,0.656833027506859,0.000204723632402463,0.342962248860738
"ADH1B",0.0448402432211328,0.840126955611523,0.00131094858804006,0.113721852579304
"TNFSF10",0.0173697323088514,0.46960567035141,0.00690448937420842,0.50612010796553
"CENPL",0.0377739471639761,0.535058440014415,2.18961279728289e-05,0.427145716693636
"ZBTB40",0.0463427409097373,0.691714003363783,4.62322744543477e-06,0.261938632499034
"WFS1",0.00233838273834706,0.957568398345387,0.00012161443101249,0.0399716044852533
"PCDHGA4",0.0253510131229163,0.790460384791671,0.000557456919297118,0.183631145166116
"PEF1",0.00422566414919438,0.818920135410069,0.000401795480490141,0.176452404960247
"LINC02035",0.0632554892842451,0.183349627335727,0.00376373884816262,0.749631144531865
"ZKSCAN8",0.0241105763643183,0.802729044717592,0.000538010312286151,0.172622368605804
"HCN3",0.0231382371726866,0.886648068999991,0.000293131703681609,0.089920562123641
"RP11-504P24.3",0.0543450348192059,0.778376837925358,0.0036513555367908,0.163626771718646
"NAAA",0.0750594912157737,0.685911706373648,0.00114135759403295,0.237887444816545
"DNPEP",0.0195715000621555,0.773499425625499,0.000178627413930151,0.206750446898416
"TRIM7",0.0157028270109716,0.835693183689791,0.00462713636056276,0.143976852938674
"RP4-734G22.3",0.0336981527965911,0.741701454610392,0.00784099126380491,0.216759401329212
"RP11-490K7.4",0.0521768473907514,0.54544273327938,0.0132878784152893,0.389092540914579
"NAP1L5",0.0176958465631631,0.858925627195224,0.00161628286414671,0.121762243377467
"PPP1R15B",0.0107818259272966,0.505409603835304,0.000955893352834639,0.482852676884565
"ADPRHL2",0.0128750153655017,0.643752649461898,0.00320712771466542,0.340165207457935
"MECR",0.0181311739537709,0.880876085194862,0.000956980288485476,0.100035760562882
"NSL1",0.0352781640359318,0.507839521236821,0.00182304422134117,0.455059270505906
"PCDH7",0.00883929155898891,0.911510060141396,0.000177781780418561,0.0794728665191966
"SLAMF8",0.0783791087658022,0.555009987576888,0.000584598260757683,0.366026305396552
"FST",0.013359963540062,0.823277157944686,0.00653765217313433,0.156825226342117
"STK36",0.0184475913812846,0.864906599853178,4.07428624733675e-05,0.116605065903065
"CLCC1",0.0036322175423447,0.882460790086679,1.24059124804648e-06,0.113905751779728
"ATG10",0.0694933327691076,0.780752867973102,0.000291046194448639,0.149462753063342
"RIOK1",0.0186040361642965,0.710819064904649,1.59534095374932e-05,0.270560945521517
"MERTK",0.0743071995597802,0.770981462300706,5.89259525722163e-05,0.154652412186942
"TOR1AIP2",0.070445484169937,0.236703061850449,0.00100567137497694,0.691845782604637
"TADA2B",0.107892257990039,0.35334407967169,0.0173762606301432,0.521387401708127
"TRIM41",0.0139473183620612,0.658838604543859,0.00276502132877079,0.324449055765309
"SHQ1",0.0136895444799982,0.777534238295599,1.84774531801199e-05,0.208757739771222
"FIGN",0.0311795488408102,0.846535315500754,7.1252653348996e-05,0.122213883005086
"DR1",0,0.472319855613358,0.000519464615260579,0.527160679771382
"HLA-G",0.185993408402258,0.61960366646464,9.15046073928346e-07,0.194402010087029
"WDTC1",0.0581585194910993,0.233212754753341,0.0147331270526655,0.693895598702894
"WDR36",0.0245024720795583,0.771555935166823,0.000194807378682882,0.203746785374936
"TMEM167A",0.0173521342728836,0.466697985386245,0.00486022877327378,0.511089651567597
"NFKBIL1",0.0240316202893801,0.62196540439106,0.000971891353676521,0.353031083965884
"CAP2",0.00665817703924233,0.943448969307973,0.000267742385030707,0.0496251112677539
"GSK3B",0.0589405898465184,0.371663248219153,0.0145444883584954,0.554851673575833
"GPR27",0,0.666510339602727,0.00243743927831577,0.331052221118957
"CLDND1",0.00342511525204168,0.71476313242195,8.42311431382864e-05,0.28172752118287
"RP11-61J19.5",0.0559105782380027,0.712813965453828,0.000670352795952267,0.230605103512217
"CTC-329D1.2",0.0528333365301686,0.439605877025777,0.00189453653690891,0.505666249907145
"INTU",0.0308053119221587,0.877798623300028,0.00159390581475165,0.0898021589630618
"TMEM115",0.0407819403494135,0.736084978287766,0.00724600085749854,0.215887080505322
"RP11-245J9.5",0.0411027079382624,0.490447729859954,0.000122471945806279,0.468327090255977
"MFAP2",0.0142871149146003,0.863064444625628,0.00200257013578351,0.120645870323988
"CD247",0.0212409213333007,0.79710303636471,0.00462750823874537,0.177028534063245
"GPX3",0.046355818896669,0.86149546894452,0.00192136494790293,0.0902273472109084
"AC015971.2",0.126185960769272,0.393844576705029,0.0047190352826891,0.47525042724301
"BCHE",0.0936461347589517,0.526719763481826,0.00357715379498581,0.376056947964236
"CRIM1",0.00442463778890914,0.926800793466444,0.000129189429633617,0.0686453793150133
"RP11-415F23.4",0.0332338777083126,0.548798271139881,0.000761280003673302,0.417206571148133
"TF",0.0113408123699771,0.70909996020144,0.000154656459796681,0.279404570968787
"SCNN1D",0.126409195371659,0.638896795005267,0.00786549266952556,0.226828516953548
"SSBP3",0.00162451525207079,0.811045339231185,0.000909896788655519,0.186420248728089
"RMND5B",0.0178787229357572,0.766672120242723,0.0051097907771848,0.210339366044335
"DSTYK",0.0343175273504157,0.706258503726561,0.00780998421990879,0.251613984703115
"LOX",0.0191135255633263,0.870154780752685,0.000611179930997765,0.110120513752991
"RPL7AP30",0.154948833436727,0.207795528773272,0.00299676473746635,0.634258873052534
"HLA-DOA",0.092937867155224,0.568874288062253,0.00478312419400254,0.333404720588521
"KLHL17",0.0365197716190102,0.746270804881015,9.8684464182274e-05,0.217110739035792
"AHSA2",0.0237687036891781,0.789988843583328,0.00281803441304704,0.183424418314447
"AC093724.2",0.0857235532664867,0.602365117305603,0.00866954059806834,0.303241788829842
"B3GNT2",0,0.69725408405023,3.87273805784141e-05,0.302707188569192
"CD52",0.0282787476455199,0.793458634139996,0.000154675953039288,0.178107942261445
"CCDC66",0.0117976448809547,0.820504471485136,0.000672617655311224,0.167025265978598
"ACAD11",0.0290305609483918,0.846506134985199,0.0073263687159362,0.117136935350473
"HMGXB3",0.000992149926698957,0.726220709124232,0.00367793754754855,0.26910920340152
"CAST",0.0364337984858526,0.529580978622681,0.00376119677869872,0.430224026112768
"RGS16",0.105576969134058,0.718856465652557,0.00911095121807498,0.166455613995309
"RIT1",0.0092315766967846,0.71359880649618,0.000176528021441121,0.276993088785594
"MRTO4",0.0413381623286117,0.730852610623226,0.000580825947438658,0.227228401100723
"GTF2B",0.0151264239538448,0.540558301268444,0.00738668356937696,0.436928591208334
"RNF212",0.0526383215145281,0.839732152317127,0.000346408304626752,0.107283117863718
"FASTKD2",0.00491525523906229,0.837262734510673,0.00176637082249021,0.156055639427775
"PSMD6-AS2",0.0964644480594003,0.246496551926671,0.00149025034774573,0.655548749666183
"SMIM13",0.0153719189229201,0.836863990363004,6.80053600333748e-05,0.147696085354042
"SLC5A6",0.0501923451138881,0.640676455350004,0.00198686393089789,0.30714433560521
"AK6",0.00658873355502365,0.913608071196826,0.000107693936099817,0.0796955013120504
"UBXN11",0.00697383653251761,0.859827237488503,0.000904112360562997,0.132294813618416
"FZD7",0.0230136675008487,0.873652732882854,3.09191805296433e-05,0.103302680435767
"RP11-422P24.10",0.0436763400084862,0.43298061088898,0.00180667519711477,0.521536373905419
"SCAMP1",0.0109821663497217,0.778082254170967,1.04712176802207e-05,0.210925108261631
"HEATR1",0.0253737920903564,0.776413467697919,0.000298561882548342,0.197914178329176
"TPR",0.0177888514453755,0.678406102786138,0.00121736780144229,0.302587677967044
"PDE12",0.0330503193411845,0.670939525826495,0.00148150651909834,0.294528648313223
"ADD1",0.0147060693749711,0.749179742409786,0.00185639580247022,0.234257792412772
"RP11-385F5.4",0.0429361335533065,0.553998206266924,0.0035609081566012,0.399504752023168
"PXYLP1",1.45423991629752e-16,0.495337730748496,0.00020479010587975,0.504457479145624
"ARHGEF37",0.0196738805504554,0.857521003608324,5.97652630850345e-10,0.122805115243568
"RP11-552M11.8",0.0645567722170766,0.681178862737851,0.0114585298675965,0.242805835177476
"TMIGD3",0.154742548082267,0.418038164276456,0.00549795208998344,0.421721335551294
"NAA15",0.0182325218374844,0.736312254015917,4.13277997957348e-06,0.245451091366619
"PPP1R14BP3",0.129974525418427,0.211701095611528,0.0240755553350989,0.634248823634946
"RP11-342K6.1",0.0367610326117799,0.777912975743349,1.57821080280902e-05,0.185310209536843
"HCG11",0.057601721178644,0.745804289351701,0.0127077045808038,0.183886284888851
"NDUFAF4P3",0.0601378212137849,0.670059238896237,0.00435081340790408,0.265452126482074
"LDLRAP1",0.0415572589424168,0.588219640205566,0.000133502526578415,0.370089598325439
"MOB3C",0.0162285141087232,0.341023065926622,0.00165783916110618,0.641090580803548
"ARID1A",0.0235536552132365,0.633806196637846,0.00384804715158264,0.338792100997335
"MAGI3",0.0031608715138001,0.910610555241796,8.62556664420533e-06,0.0862199476777593
"PSMD4",0.0311412331655452,0.420172537808602,0.0210521880178875,0.527634041007966
"DNAJC27",0.0162802413047235,0.815833492469221,0.000330207832102343,0.167556058393953
"MITD1",0.0051486834002418,0.803112362697851,1.2678084235525e-05,0.191726275817672
"SMN1",0.0604940426448289,0.767650679257559,0.00511081511590457,0.166744462981708
"IFT172",0.0359774504935639,0.873348766708287,0.00375151070478119,0.0869222720933682
"N4BP2",0.0179358872318398,0.762990644362177,4.33152231727778e-05,0.21903015318281
"NOTCH2",0.00264118801034563,0.817659635232344,0.000701647102741386,0.178997529654569
"SYDE2",0.0128841563206174,0.803105548842839,0.000768430300073327,0.18324186453647
"IL17RB",0.0286579188100687,0.701786941283683,0.000511151789139022,0.269043988117109
"MGAT4A",0.0124957884924993,0.636105654681112,0.000820996411709821,0.350577560414678
"ITGA4",0.0637477247051429,0.60328048775542,0.00543579141845766,0.327535996120979
"RPS8",0.0116613923584239,0.732220246381577,0.000614103058634614,0.255504258201364
"CYP1B1",0.0572112888284047,0.343833527086997,0.000392591844544127,0.598562592240054
"SUSD5",0.0123231520261156,0.877528057728923,0.000618407912759638,0.109530382332202
"BMP2K",0.0522281130324774,0.606177055589259,0.000400941899466424,0.341193889478797
"RP11-415J8.3",0.172379094893009,0.484265875708917,0.00200435882868793,0.341350670569386
"CDH6",0.0262401536452558,0.869132679222242,0.00140904000525566,0.103218127127246
"ALDH7A1",0.0138401107989762,0.944242134969311,3.15485396427202e-05,0.0418862056920698
"TMEM200B",0.00879899079998689,0.934781592985156,0.00115464806539873,0.0552647681494583
"STRADB",0.010658152063528,0.76281942201368,0.000232998207923459,0.226289427714868
"C2orf49",5.57592262548722e-12,0.727841151172707,0.00027749301159023,0.271881355810126
"ABCB10",0.0076752966495031,0.717398102355415,6.53616279285864e-07,0.274925947378803
"CCDC152",0.0585373294230796,0.718454975275612,0.000389833063678579,0.22261786223763
"FYTTD1",0.00621355221619387,0.788687247786778,0.000246876415765697,0.204852323581262
"CDA",0.0151172490641122,0.89577937670713,0.000519265734862033,0.0885841084938961
"FAM114A2",0.0136252658179354,0.753049841778228,0.000510838446521884,0.232814053957315
"RAP2B",0.0202353103785222,0.757449904301899,0.000937535172452696,0.221377250147126
"IKBKE",0.0318745956176739,0.83100575713489,0.000161420324921602,0.136958226922515
"GPR89B",0.0128891868983679,0.755019171396989,0.00220940468323717,0.229882237021406
"PLA2G5",0.0368925219950968,0.703036270403651,0.000189514974753314,0.259881692626499
"GORAB",0.011748042892239,0.879758474186245,0.000384020420438883,0.108109462501077
"AC083899.3",0.0833885704978516,0.633619476148335,0.00673013651156306,0.27626181684225
"USP37",0.0517777581880597,0.524790818998717,0.00124456118792838,0.422186861625295
"CLK2",0.00271330762034084,0.833143651087204,1.2891741465625e-06,0.164141752118308
"MELTF-AS1",0.0406241925911806,0.849842512418462,0.00493749681756662,0.104595798172791
"SNCA",0.0142021826511653,0.835706439374147,0.00203141492460891,0.148059963050079
"MTERF4",0.00552992745782835,0.826508826284015,0.000102970777536706,0.16785827548062
"WDR17",0.0316100132278557,0.824187263852664,0.0012015146244481,0.143001208295033
"ETF1",0.0095111451156847,0.52417654376168,0.000555867522302598,0.465756443600333
"TIGD2",0.0273221052020602,0.764019866324724,0.00167823430888534,0.206979794164331
"XRCC4",0.0334967873716464,0.549714979766568,0.00195450561303464,0.414833727248751
"SQSTM1",0.0198364736340921,0.682943497020041,0.00310259531816655,0.2941174340277
"BAZ2B",0.0267477244202285,0.587818190141756,5.18600413266952e-05,0.385382225396689
"SUSD4",0.029372792856572,0.619886005104891,0.00150613254242709,0.34923506949611
"RP11-798M19.6",0.0155406894727164,0.819385274496783,0.00330233417212071,0.16177170185838
"PIGV",0.0500822255697587,0.717261871101448,0.00704621956516939,0.225609683763624
"RP11-360F5.3",0.120888715829561,0.456363027048948,0.00546240149601534,0.417285855625475
"SKIV2L2",0.00812759917866051,0.809601459668581,0.000335994555378817,0.18193494659738
"MCUR1",0.0127356092999207,0.889588195160591,5.44578583353412e-06,0.0976707497536544
"TSC22D2",0.0040446070522495,0.78002378096208,0.000557697388190585,0.21537391459748
"SAP30L",0.0648713203535967,0.528581857858472,0.0181574087375553,0.388389413050376
"VPS72",0.0138755525337294,0.521033644824531,0.00567283013095937,0.45941797251078
"EIF4G3",0.0228717646300822,0.615919287151029,3.45419215812692e-05,0.361174406297307
"C2orf76",0.00175123363679912,0.829879655847939,0.000315401334870156,0.168053709180392
"S100A9",0.0718091883247946,0.813884724243603,0.00186826784859716,0.112437819583005
"CPT2",0.0626313346692494,0.547113365716472,0.016162675439194,0.374092624175085
"ENO1",0.0624033446919145,0.705669057943997,4.55265132211008e-05,0.231882070850867
"APBB2",0.0046080872723248,0.937854409423219,1.91405324183098e-05,0.0575183627720376
"RP11-7O11.3",0.0333185661560314,0.657981117914784,0.00245925891666894,0.306241057012515
"ABHD14A",0.125975643791084,0.663061587831671,0.003050138153735,0.20791263022351
"TNIP2",0.123996912535499,0.322264203496488,0.00700821604121425,0.546730667926799
"HSPA1A",0.15276337399728,0.375157992235017,0.0110146347252764,0.461063999042427
"ABLIM3",0.0173071365564301,0.813406527561918,8.13312886786865e-05,0.169205004592973
"ARSJ",0.0150122707629452,0.882874025882594,0.00192974548549393,0.100183957868966
"EAF2",0.027872882966517,0.311932580968857,0.000766367161832305,0.659428168902794
"RN7SL689P",0.0306034967324846,0.801092569541918,2.93982049743999e-05,0.168274535520623
"TTC30B",0.034679710796914,0.779614221520021,0.00352632862138074,0.182179739061684
"C1orf115",0.00642695426637706,0.880009563061094,0.000286631029607543,0.113276851642922
"RBM5-AS1",0.0336266499116299,0.47072333549756,0.00417765438452367,0.491472360206287
"RP11-490M8.1",0.0187421140615412,0.871845786635328,0.00567773040773374,0.103734368895397
"ABCF1",0,0.718623358493786,0.000180914380468154,0.281195727125746
"MTND6P4",0.227444445001294,0.268766438231787,0.00239777592132643,0.501391340845592
"RORC",0.00145734687723467,0.910409171724988,3.19339363664213e-05,0.0881015474614107
"P4HA2",0.0219685061259576,0.844255753874997,0.000344771973699573,0.133430968025346
"KRTCAP3",0.00516292031672342,0.914555246217195,0.000297852277819754,0.0799839811882617
