pi_young,pi_old_AL,pi_old_CR,rescue_pct,V_tissue_CR_effect,V_residual_CR_effect
0.8922439905523,0.8415229751903944,0.8841676909747622,84.0770151782026,-5.546040832042588e-05,-5.4349705891307704e-05
0.8944521905506297,0.8425682786049153,0.8883255936052739,88.19172125693589,-7.206751128578355e-05,-5.916378357464044e-05
0.8918471161998301,0.8394838855742264,0.8850265487321481,86.97450981118993,-3.70283824791557e-05,-5.831728915607452e-05
0.891924107332276,0.8419252794647892,0.8863404864982076,88.8324965359852,-9.34137084233188e-05,-6.922926251275182e-05
0.8930405912302514,0.8407086757938846,0.8881917048632573,90.73436099832783,-8.622700280992452e-05,-6.465443838243716e-05
0.8933821172953551,0.8435664307684785,0.8879472106503086,89.08996939726147,-6.782675487821137e-05,-5.2339852465919674e-05
0.8922585021874329,0.8409763074873196,0.8848293669972679,85.51322689364433,-3.440932154063201e-05,-6.088906708004449e-05
0.893938500567501,0.8400726918009741,0.8859506006676556,85.17074173253815,-3.606542174285337e-05,-6.150399415269677e-05
0.8926884250867457,0.8400272644815681,0.8853329072282982,86.03236659823185,-5.06125561247205e-05,-6.197764420923108e-05
0.8931716165103959,0.8415044994818802,0.8844478912828101,83.11551770389845,-5.319612255581265e-05,-5.2950901285734995e-05
0.8914902684245879,0.8417553945019945,0.8851835102222738,87.31924361137453,-6.209750669105099e-05,-5.0652589849860025e-05
0.8916687254566202,0.8400144042167265,0.8857768190050259,88.59358460208772,-2.8845576774639333e-05,-5.897607977470176e-05
0.8919178676178232,0.8416184524007274,0.8871313846670847,90.48401869071505,-5.590132820612625e-05,-7.080817458819937e-05
0.8918493943336164,0.8376830244369299,0.8830948240472829,83.83762784356523,-9.300311276175602e-05,-6.285682427454911e-05
0.8928828358211965,0.8402646117064997,0.8863235217158636,87.53414008987647,1.8085530177824535e-06,-6.252843993046731e-05
0.8930329287678049,0.8423348743103646,0.8857364819805427,85.60803394657395,-3.610444048689882e-05,-5.8174537504543155e-05
0.8919828553260072,0.842556033346618,0.8847230180130028,85.31194800258103,-5.1639166658015755e-05,-6.571087619751249e-05
0.8921924243360272,0.8418951741643738,0.8860311997137231,87.75037481914586,-3.526161115841747e-05,-6.911602924284372e-05
0.8925959333073463,0.8430556586925735,0.8860443537615205,86.7752458040025,-7.505459819811622e-05,-5.999823316405446e-05
0.8931582598664277,0.8419014903632124,0.8876290794807933,89.21278020596365,-9.411210795326193e-05,-6.925743380993275e-05
0.8914435575862796,0.8425775455103663,0.8852139278386538,87.25161010080372,-2.166106066240703e-05,-6.3088794304215e-05
0.891639219855032,0.840272757429287,0.8855249337269689,88.09673503036764,-3.8085637562869454e-05,-5.6544461984581185e-05
0.8936523435725007,0.842268825465339,0.8869502663457082,86.95675680903136,-7.34376368195862e-05,-7.149683253221536e-05
0.8917443663623704,0.8400598336837599,0.8877863444978638,92.34196062268997,-7.573707502588241e-05,-6.0417451844000205e-05
0.8924274824963214,0.8403043516411306,0.8869863216021568,89.56094769272153,-7.20936405317462e-05,-6.139780734566036e-05
0.8950757583662361,0.8424324609599959,0.887328471026532,85.2834307092896,-8.687599624528303e-05,-6.441740044956111e-05
0.8915258766219861,0.8377286083486678,0.8849368668106999,87.75214797559876,-2.9875394538039996e-05,-6.002062291419761e-05
0.8934072099785358,0.8415044994818802,0.8872020766160423,88.04468340262626,-4.888809868650859e-05,-5.700994485067595e-05
0.8927796741907398,0.840271433440531,0.8857766091889445,86.66292204473177,-4.704130158942601e-05,-5.0909695317354146e-05
0.8934228115497744,0.8421695301384452,0.8875215074958431,88.48599759580105,-7.453097595223695e-05,-5.908313499243108e-05
0.8927397883634393,0.8398910313746444,0.8853600591780266,86.03613480071574,-9.343993791039937e-05,-5.982016023471098e-05
0.8922697996537925,0.8405614456281034,0.885024182973449,85.9875317695399,-4.9841204986165316e-05,-5.8228516711636706e-05
0.8922561313162459,0.8407086757938846,0.8850864360847687,86.09107829121257,-6.0463836059570066e-05,-6.626045214781288e-05
