tissue,category,label,tf,target,n_all,rho_all,p_all,tf_mean_log2tpm,tgt_mean_log2tpm,rho_20-29,p_20-29,n_20-29,rho_30-39,p_30-39,n_30-39,rho_40-49,p_40-49,n_40-49,rho_50-59,p_50-59,n_50-59,rho_60-69,p_60-69,n_60-69,rho_70-79,p_70-79,n_70-79,rho_male,p_male,n_male,rho_female,p_female,n_female
Muscle - Skeletal,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,772,-0.10611096394337813,0.0031588517263008457,8.714771876063372,12.430791653499702,0.33904149620105206,0.008619018946719135,59.0,-0.13359266462906366,0.30886501656149773,60.0,0.023672010198200193,0.7983050946019442,119.0,0.05586002264790988,0.3820427360617107,247,-0.2773579633465713,5.392491403023023e-06,261,-0.1911111111111111,0.3496786228612845,26.0,-0.08215145591409313,0.06095713579223534,521.0,-0.10363737845272435,0.10139182914213579,251.0
Muscle - Skeletal,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,772,0.8604400019754189,1.1445534486410472e-227,10.480461093428222,10.389364467383666,0.7316802315318562,4.618811629320425e-11,59.0,0.856940411603052,2.4431788756277545e-18,60.0,0.8359368601768582,2.864235790645359e-32,119.0,0.8579648278124761,7.914192418101818e-73,247,0.8902546830828367,1.9243791851527665e-90,261,0.7859097586831386,1.9569902723960357e-06,26.0,0.8624528406233094,1.328781245635315e-155,521.0,0.8520967650443341,5.73604644850727e-72,251.0
Muscle - Skeletal,housekeeping,HPRT1↔TBP,HPRT1,TBP,772,0.3416848240894312,1.4563152494363157e-22,3.9501501982693843,3.2454927177626853,0.1770945966447782,0.17965499732655155,59.0,0.30808557932759106,0.016629977586334582,60.0,0.19518118193356943,0.03340306979797874,119.0,0.3495459566922962,1.6542678818334185e-08,247,0.4928736898285528,2.2162668869621074e-17,261,0.4974358974358974,0.009720572467670502,26.0,0.38037946841620407,2.2150727617606635e-19,521.0,0.2585045332151564,3.387440153570179e-05,251.0
Muscle - Skeletal,housekeeping,B2M↔PPIA,B2M,PPIA,772,0.43563591625070247,4.2606727057007116e-37,7.982834879598469,5.838280857844674,0.40651986502871296,0.0013986865247242223,59.0,0.420483752246084,0.0008226440717673735,60.0,0.44858601756456984,3.113917367601922e-07,119.0,0.4377877652202857,5.481779660528638e-13,247,0.4716795395266548,7.288254561743536e-16,261,0.4858119658119658,0.011866159080490896,26.0,0.4475772564057367,4.966089777641153e-27,521.0,0.4185490329038947,4.574690611344288e-12,251.0
Muscle - Skeletal,hormone,ESR1→PGR,ESR1,PGR,772,0.3571729131180805,1.2097896879080882e-24,0.7633985793845333,0.6025508633510746,0.2590920381930313,0.04753281726478374,59.0,0.5445401500416783,6.867130950612478e-06,60.0,0.30157794754703043,0.000858975432437998,119.0,0.30380473117269763,1.1391080637737652e-06,247,0.29453694535737174,1.276244278033011e-06,261,0.427008547008547,0.02958230088368133,26.0,0.3355495309073813,3.547064818667257e-15,521.0,0.40554354538375365,2.3525615962261272e-11,251.0
Muscle - Skeletal,hormone,AR→KLK3,AR,KLK3,772,-0.04031467838051442,0.2632345953597176,2.3189647167612235,0.15576485527795136,-0.16404944926251974,0.2143995608183554,59.0,-0.10305297694093145,0.43330863627209504,60.0,-0.11206961501988719,0.2249548627491777,119.0,-0.02230985104901014,0.7271706234677524,247,-0.0048334011853835976,0.9380574365475125,261,0.023387645405380804,0.9097101101904923,26.0,-0.08024431402352834,0.06722550781374201,521.0,0.04798607116344297,0.4491195312732812,251.0
Muscle - Skeletal,hormone,AR→SMAD3,AR,SMAD3,772,0.03307231988040421,0.3587902129649939,2.3189647167612235,4.899013501374832,-0.030362804836742557,0.8194256994552197,59.0,0.09558343406638002,0.4675463190742948,60.0,0.025886625836775392,0.7798949990622971,119.0,0.09917278205910193,0.12005302153334363,247,-0.0845495256833154,0.17325383485899287,261,0.2615831804344947,0.19676136970211922,26.0,0.033223063272097675,0.44921882337812324,521.0,0.02573351063093163,0.6849427160305689,251.0
Whole Blood,production,SMAD3→COL1A1,SMAD3,COL1A1,726,0.4899763819641477,4.1542593340367317e-45,2.3680646273181787,0.8942656070866286,0.4178532239025126,0.0008059693681576886,61.0,0.32118855606758834,0.010267036302628573,63.0,0.3815957742563248,4.238411250174119e-05,109.0,0.4932332994609961,2.551659179068115e-15,227,0.5235779734913985,1.2000557582074786e-18,245,0.6571428571428571,0.0012093758514660196,21.0,0.48874550872520894,3.011113899349079e-30,481.0,0.4983242393389024,8.779740588654438e-17,245.0
Whole Blood,production,SMAD3→COL3A1,SMAD3,COL3A1,726,0.24145506303848735,4.32679259133239e-11,2.3680646273181787,0.7605837713875718,0.2861486799388086,0.02537597510185287,61.0,0.2133736559139785,0.09313564639460592,63.0,0.3048380707034191,0.0012686320964150615,109.0,0.20681312508897315,0.0017321238714948358,227,0.2667773436424717,2.3233591097435087e-05,245,0.4090909090909091,0.0655581692093152,21.0,0.23016342770355025,3.335699341914796e-07,481.0,0.27353756217933417,1.4070748700829889e-05,245.0
Whole Blood,production,SMAD3→FN1,SMAD3,FN1,726,0.24913151181897422,9.843710487938265e-12,2.3680646273181787,1.5182678625808603,0.33540898216815623,0.008230687647729835,61.0,0.1968125960061444,0.12209637632312557,63.0,0.2716801037901956,0.004267527713402778,109.0,0.20928317312347194,0.001519411525769725,227,0.29746633637659786,2.137089592867646e-06,245,0.04805194805194805,0.8361372099212369,21.0,0.22346913869596413,7.381144387135213e-07,481.0,0.3168269325904513,4.08729790661556e-07,245.0
Whole Blood,production,SMAD3→SERPINE1,SMAD3,SERPINE1,726,0.5620774481631045,1.0641258888661594e-61,2.3680646273181787,1.8173811062759933,0.3839340014278537,0.0022537651426113364,61.0,0.3834965437788018,0.0019188784183953964,63.0,0.48845334074691876,7.115326861607353e-08,109.0,0.572861339228428,3.389668804055925e-21,227,0.5852936574464377,6.409166542424571e-24,245,0.464935064935065,0.03369923102896563,21.0,0.5838113440667972,2.7703349264145782e-45,481.0,0.5125419322409686,8.18368281837018e-18,245.0
Whole Blood,production,ESR1→COL1A1,ESR1,COL1A1,726,0.24344060955297825,2.9644460442420546e-11,0.19355458901366399,0.8942656070866286,0.16816499206768903,0.19515224213477445,61.0,0.1839957757296467,0.14887036924219846,63.0,0.1837137052032203,0.055847500329940354,109.0,0.2707268729924072,3.567303529623162e-05,227,0.28651484143481043,5.173078715706049e-06,245,0.3363636363636363,0.13599675301002198,21.0,0.29964056859874866,1.9555728880264987e-11,481.0,0.1383473076955275,0.030401152996792375,245.0
Whole Blood,production,ESR1→ELN,ESR1,ELN,726,0.23113166246989783,2.9287693666627006e-10,0.19355458901366399,0.5957759909701249,0.28952934955050236,0.02362163943755233,61.0,0.151643524918813,0.23546188722033223,63.0,0.12719425260494846,0.187504499122423,109.0,0.21170679585704433,0.0013341916686884822,227,0.32034110465294474,2.9886688942414044e-07,245,0.21818181818181817,0.3420480120478131,21.0,0.28421488386871135,2.1744300934429087e-10,481.0,0.1284055297132531,0.044653338585419644,245.0
Whole Blood,production,PPARG→FABP4,PPARG,FABP4,726,0.16775878114363788,5.50360895944384e-06,1.565608680094323,1.5409594340398702,0.12839937070623308,0.32404752663626657,61.0,0.19998079877112135,0.11608220190792731,63.0,0.26448892595681583,0.005449574998763158,109.0,0.13896534150990156,0.03640918323276699,227,0.16785673631372303,0.008472350774174617,245,-0.015584415584415586,0.9465439560865645,21.0,0.17154802567796668,0.00015644146779100878,481.0,0.1661690752676091,0.009166072385409093,245.0
Whole Blood,production,PPARG→ADIPOQ,PPARG,ADIPOQ,726,0.15842880754142938,1.7986399071655225e-05,1.565608680094323,0.25872878313767556,0.2537270057857911,0.04848494089442986,61.0,0.25198755752577356,0.04633657978080351,63.0,0.1698618859264614,0.07742591402629304,109.0,0.09164761577259879,0.1687952110133358,227,0.1847965729556637,0.0036987385824822435,245,-0.28758784208880117,0.20619227639023846,21.0,0.20098643722940635,8.916207810119446e-06,481.0,0.07352717015619883,0.2515679893525647,245.0
Whole Blood,production,RUNX2→SPP1,RUNX2,SPP1,726,0.05564839038830838,0.13413610806536969,1.8385510248011465,2.0631236987696453,-0.11634209866297889,0.37191073401816577,61.0,0.1394489247311828,0.275707237848541,63.0,0.2666750070919365,0.005062660810076356,109.0,0.03314073437246867,0.6194038286098544,227,0.11295126128254707,0.07763496312730735,245,0.15974025974025974,0.4891511154734237,21.0,0.101128444316456,0.026565904769460354,481.0,-0.007095944373214508,0.9120108873369326,245.0
Whole Blood,production,FOXO1→PCK1,FOXO1,PCK1,726,0.14134778284026808,0.00013282145516024257,2.553525589344915,0.26405834055444116,0.18002410254782356,0.16504038347004754,61.0,0.23934804176330748,0.05885363984296234,63.0,0.14868279134345155,0.12283381679906749,109.0,0.15817145188566784,0.01708051964773165,227,0.1396898914542543,0.028812679117074486,245,0.3708996623028714,0.0978733809431742,21.0,0.15682161655790552,0.0005568638080890473,481.0,0.14601417421326238,0.022250698156104837,245.0
Whole Blood,detection,RELA→ICAM1,RELA,ICAM1,726,0.7541716276798148,2.274458984988272e-134,5.644536542169975,4.4079930527807925,0.6023796932839767,2.80526164597076e-07,61.0,0.6648585075486642,2.8049081952337773e-09,63.0,0.7809229029965351,1.326062575898012e-23,109.0,0.8046116041074944,7.727282632977491e-53,227,0.740385250925289,8.264490480144616e-44,245,0.6896103896103896,0.000542956372705794,21.0,0.7714325750819844,4.278750393472299e-96,481.0,0.7269820636652593,1.4903844669289006e-41,245.0
Whole Blood,detection,RELA→IL6,RELA,IL6,726,0.5460560079448742,1.1685307534843774e-57,5.644536542169975,0.4352014404631761,0.3748383267595393,0.0029169596647461134,61.0,0.40291655882468935,0.0010604382097014295,63.0,0.5112496562371127,1.3416091717722158e-08,109.0,0.5626295331700822,2.3739568587754557e-20,227,0.5588460101875976,1.5881056381637466e-21,245,0.5022827949587121,0.020320890543628015,21.0,0.561034768053355,3.125636046503309e-41,481.0,0.5213167794933422,1.7885692084783466e-18,245.0
Whole Blood,detection,RELA→CCL2,RELA,CCL2,726,0.4266545886929639,1.775543455205349e-33,5.644536542169975,0.5106270962597459,0.3012234963336668,0.018322359485347918,61.0,0.3873121390737432,0.0017126024354483919,63.0,0.4334564501978889,2.5005663522046725e-06,109.0,0.4698959612882121,7.19817357207343e-14,227,0.357048751778342,8.882869494126024e-09,245,0.08051948051948052,0.7286240142042281,21.0,0.44123610220266807,2.4630192271223672e-24,481.0,0.40184330943971436,6.351441351974905e-11,245.0
Whole Blood,detection,RELA→NFKBIA,RELA,NFKBIA,726,0.1675078655717071,5.68660627396612e-06,5.644536542169975,7.029969993701651,0.40005817108428876,0.001400942866113147,61.0,0.16471449487554904,0.19703944637255036,63.0,0.18346897972581763,0.056180573205477986,109.0,0.2358809423050106,0.00033707133765983714,227,0.22573139260913885,0.0003690784957184064,245,0.08441558441558442,0.7160045730938805,21.0,0.22599046715388846,5.488444557877592e-07,481.0,0.07065577385651711,0.27060978611010306,245.0
Whole Blood,detection,NFKB1→TNF,NFKB1,TNF,726,0.2856269555446982,4.266974264212662e-15,4.225816559200444,2.5361208295854984,0.5323109465891062,1.0080819977615697e-05,61.0,0.37836021505376344,0.002231608175213247,63.0,0.40671023702786613,1.1414607606812162e-05,109.0,0.3493990550773384,6.425774624376001e-08,227,0.2790433280456671,9.26003717128867e-06,245,0.4142857142857143,0.06187994268302525,21.0,0.3201726338962132,6.296800032729969e-13,481.0,0.24303195382735582,0.00012185500877585791,245.0
Whole Blood,detection,HIF1A→VEGFA,HIF1A,VEGFA,726,0.584143319934105,1.2231092054256322e-67,5.981647432671434,4.015097619786078,0.5579587519830776,2.985807398752992e-06,61.0,0.6600422427035331,3.994787170809918e-09,63.0,0.5431019903220727,1.051323141557959e-09,109.0,0.6425316155714633,7.9308813893227135e-28,227,0.6221111010018155,1.2206550957903182e-27,245,0.7337662337662337,0.00015324044854450605,21.0,0.5963951666730173,1.1562870551992884e-47,481.0,0.5725315124014825,9.749865354440232e-23,245.0
Whole Blood,detection,HIF1A→SLC2A1,HIF1A,SLC2A1,726,0.36655824427461814,1.656593083233558e-24,5.981647432671434,5.0481858007178815,-0.05134849286092014,0.6943141280803878,61.0,0.28062932784912337,0.025894092820406566,63.0,0.3045422321482353,0.0012832598097949975,109.0,0.4023561251457333,3.038750478069121e-10,227,0.45821174911560697,4.033542560382303e-14,245,0.49610389610389616,0.022176831557460017,21.0,0.4239450655369633,2.103499506516309e-22,481.0,0.21169117935075196,0.0008547889567973385,245.0
Whole Blood,detection,TP53→CDKN1A,TP53,CDKN1A,726,0.41310497420304987,2.7228099614346813e-31,3.087857901639518,4.704209606181163,0.37218895017729337,0.0031402948992304987,61.0,0.46644585253456217,0.00011660131899800006,63.0,0.5288934915232305,3.38216818596827e-09,109.0,0.4491792901772004,1.1365060003093905e-12,227,0.47258928688015944,4.912029323839982e-15,245,0.448051948051948,0.041656189956785605,21.0,0.42587612144771425,1.2963189473791016e-22,481.0,0.3947596794094769,1.4592872322868473e-10,245.0
Whole Blood,detection,TP53→MDM2,TP53,MDM2,726,0.278498922048073,2.1260487198677017e-14,3.087857901639518,2.9962445083933757,0.26504845386311376,0.038984724115903736,61.0,-0.0839103771947088,0.5132177453364465,63.0,0.11498550865688806,0.23381166805511439,109.0,0.35135582935104503,5.361433696554167e-08,227,0.328129966132119,1.472004684282709e-07,245,0.4701298701298702,0.031507962850302,21.0,0.3319638380568365,7.744222910221517e-14,481.0,0.15583533083774082,0.014619513007503852,245.0
Whole Blood,detection,ATF4→DDIT3,ATF4,DDIT3,726,0.6400256080606066,6.473140535527296e-85,6.760994030424386,5.600834815626959,0.5438800602871572,5.895418055999601e-06,61.0,0.5803641077139756,6.17772430065118e-07,63.0,0.64114207344124,5.921346037051265e-14,109.0,0.6654410340882255,2.113971096279209e-30,227,0.6568669611073145,1.233256851980983e-31,245,0.8051948051948051,1.0678393833166908e-05,21.0,0.6384227219737337,1.9921567700589191e-56,481.0,0.6438485411223446,4.449035312690764e-30,245.0
Whole Blood,detection,XBP1→DNAJB1,XBP1,DNAJB1,726,0.367768527073631,1.1384605255870948e-24,6.003685388683287,7.293267866468298,0.35748753952806245,0.004677789044981798,61.0,0.42464536891477317,0.0005228860295882445,63.0,0.3476655260539542,0.00021211531388745945,109.0,0.46702483156372115,1.0670060258832901e-13,227,0.3691886949572768,2.5056955137854537e-09,245,0.5025974025974026,0.020229828771012277,21.0,0.38035491386087084,5.274871165298256e-18,481.0,0.3597185204678616,6.755302017324109e-09,245.0
Whole Blood,detection,HSF1→HSPA1A,HSF1,HSPA1A,726,0.5769890554037099,1.1556472260398167e-65,5.503675043418716,7.702892317916408,0.5409378760107323,6.769936428924268e-06,61.0,0.6651785714285715,2.7391354553627586e-09,63.0,0.31579166850160856,0.0008228954668740152,109.0,0.6105293287557569,1.4088975596494803e-24,227,0.6223613594246868,1.1471111091024215e-27,245,0.6675324675324676,0.0009457098107349513,21.0,0.5700013899562782,8.654283257930738e-43,481.0,0.5885328107116005,3.1506554024448985e-24,245.0
Whole Blood,detection,STAT1→IRF1,STAT1,IRF1,726,0.7353141286217031,1.9424481859528906e-124,5.006965765447328,6.404636792571749,0.7376715410178126,1.1912932837100452e-11,61.0,0.5579877112135176,2.021581940895161e-06,63.0,0.6811077801305723,3.654596090291008e-16,109.0,0.7237376021078592,4.1282651805286055e-38,227,0.7923643479169774,4.4895183340986286e-54,245,0.8207792207792207,5.1607825485235905e-06,21.0,0.7666329700135416,3.260869579024656e-94,481.0,0.6602368405861194,4.734839231722136e-32,245.0
Whole Blood,detection,NFE2L2→NQO1,NFE2L2,NQO1,726,0.43038300675967806,4.268192269222672e-34,4.852384586636357,0.8425092766620732,0.28358761479016564,0.026777008470213463,61.0,0.19842308016838037,0.11901019605652238,63.0,0.39323229187420944,2.3385812833043305e-05,109.0,0.4016646537311628,3.279475817016722e-10,227,0.5017668464453573,4.9927370901466045e-17,245,0.5714285714285714,0.0068098934225396665,21.0,0.48337697210862246,1.5638844775439633e-29,481.0,0.3494291760277465,1.9139477820345192e-08,245.0
Whole Blood,detection,NFE2L2→HMOX1,NFE2L2,HMOX1,726,0.24995179615062005,8.378234652417377e-12,4.852384586636357,6.8090666424144395,0.3562665256478053,0.004831265750803448,61.0,0.3204205069124424,0.010460589924090852,63.0,0.32528484782484446,0.0005579384121683301,109.0,0.3249585784858192,5.572423798800911e-07,227,0.2563089675928326,4.920528366978864e-05,245,0.3181818181818181,0.15982689555474963,21.0,0.3241298532856752,3.14827749398303e-13,481.0,0.1280310635500055,0.04528461258192924,245.0
Whole Blood,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,726,0.5297608978899342,9.10818282350541e-54,12.124437923273764,10.718494113811778,0.5837883576008983,7.8778072216045e-07,61.0,0.618935039107539,6.41697051163431e-08,63.0,0.5672193661848375,1.2712178652642431e-10,109.0,0.5014407758422482,7.411962116392136e-16,227,0.5498421138205445,9.294150572200932e-21,245,0.6077922077922078,0.003469852390223122,21.0,0.5856961352389416,1.238055159090853e-45,481.0,0.41502087638236873,1.2815066837639827e-11,245.0
Whole Blood,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,726,0.9171818120025581,1.5666767766671907e-291,10.152337920238821,9.411181836745627,0.9038603913273401,2.0037615903035257e-23,61.0,0.9034178187403995,4.1230335111995815e-24,63.0,0.9384781123569174,3.202698715873874e-51,109.0,0.9238437993565612,8.325035443906953e-96,227,0.8991500929841161,3.515330171497646e-89,245,0.9051948051948051,1.7178408202774223e-08,21.0,0.9251712261235598,1.1615035859153338e-203,481.0,0.8969720633740123,4.1107212701170994e-88,245.0
Whole Blood,housekeeping,HPRT1↔TBP,HPRT1,TBP,726,0.7580728657867332,1.5450191729331095e-136,3.4240841893453573,2.3328977592145774,0.7803381853958712,1.2288894815389753e-13,61.0,0.5404185867895546,4.8352379182322645e-06,63.0,0.7704668506196005,1.1877351988432985e-22,109.0,0.7663637214688734,3.952700958867578e-45,227,0.7902227849012862,1.3543362751892884e-53,245,0.8090909090909091,8.95835754740235e-06,21.0,0.7962298432409173,1.3147196239910475e-106,481.0,0.6554931449681981,1.815591990206499e-31,245.0
Whole Blood,housekeeping,B2M↔PPIA,B2M,PPIA,726,0.42116269024986663,1.40363148458867e-32,11.43260692302189,6.295381513837284,0.334690639873083,0.008377928580479442,61.0,-0.013824884792626729,0.9143611100839509,63.0,0.3940070012628845,2.2460107499830294e-05,109.0,0.424460276659724,2.4174272880941475e-11,227,0.5568227602346475,2.373192519929098e-21,245,0.6623376623376622,0.0010706809556016235,21.0,0.484228398364089,1.2066347982468361e-29,481.0,0.2932973965850458,3.0050609838953344e-06,245.0
Skin - Sun Exposed (Lower leg),production,SMAD3→COL1A1,SMAD3,COL1A1,673,-0.04019360488069084,0.2977851893127881,4.884857790254023,7.740322404240782,0.21690276110444176,0.13027500660345584,50.0,0.012850678733031673,0.9286839970040224,51.0,0.1398819901874265,0.1587581503534496,103.0,-0.1532500442347833,0.024962362026183016,214,-0.0873637365636928,0.18772510260420974,229,-0.02017094017094017,0.9220884873072568,26.0,-0.08230705616700154,0.08182415544467134,448.0,0.07163788358085209,0.28463801981939857,225.0
Skin - Sun Exposed (Lower leg),production,SMAD3→COL3A1,SMAD3,COL3A1,673,-0.029381771327380013,0.4466711495065484,4.884857790254023,7.320927364865171,0.2816326530612245,0.047548432475378544,50.0,0.07719457013574658,0.5902890965356702,51.0,0.1513919282172167,0.12687990762238427,103.0,-0.12600847401361104,0.06578449262573448,214,-0.08097837871883323,0.22219009718245686,229,0.029059829059829054,0.8879342977087152,26.0,-0.0705035814240094,0.13623342259652285,448.0,0.09418542572986259,0.15911792507455788,225.0
Skin - Sun Exposed (Lower leg),production,SMAD3→FN1,SMAD3,FN1,673,0.2515708653720125,3.568916636705466e-11,4.884857790254023,5.809332713329774,0.5344185936376802,6.399365780531346e-05,50.0,0.4717753796542217,0.0004743595360753948,51.0,0.33503017523050144,0.0005417313077434792,103.0,0.1680101754225855,0.013858886077528521,214,0.1995356371275451,0.002416843293267808,229,0.19452991452991453,0.34096109207948366,26.0,0.2444112166870598,1.6196373724613825e-07,448.0,0.28964053572718673,1.0081278107595635e-05,225.0
Skin - Sun Exposed (Lower leg),production,SMAD3→SERPINE1,SMAD3,SERPINE1,673,0.44371923874967667,7.786210850351374e-34,4.884857790254023,4.617641588908248,0.4789915966386554,0.00043317421653247374,50.0,0.39366515837104066,0.00426282121519914,51.0,0.47560289180999726,3.835825161897143e-07,103.0,0.42204521695635266,1.184571182612007e-10,214,0.42960599864382026,1.0599371379210329e-11,229,0.6157264957264957,0.0008125089846173568,26.0,0.47919612302345244,4.240480716548595e-27,448.0,0.3876386501640698,1.7528719905142583e-09,225.0
Skin - Sun Exposed (Lower leg),production,ESR1→COL1A1,ESR1,COL1A1,673,0.44835623478928016,1.3628831682593831e-34,0.8566742541398549,7.740322404240782,0.3031452581032413,0.03235622081776723,50.0,0.2912217194570136,0.03813918238113406,51.0,0.44565742652550194,2.3888003443309263e-06,103.0,0.46427283541626996,7.73303726868452e-13,214,0.4689614788031934,6.357849640166369e-14,229,0.5733333333333333,0.0021999171084648404,26.0,0.40707084211427896,2.6103208978162465e-19,448.0,0.569664377632166,9.326618473599626e-21,225.0
Skin - Sun Exposed (Lower leg),production,ESR1→ELN,ESR1,ELN,673,0.41135129442283386,7.251519088266329e-29,0.8566742541398549,6.2988234792032,0.47697478991596637,0.0004616291470239346,50.0,0.5372850678733032,4.798562171751545e-05,51.0,0.34750472257611037,0.00032251533741084573,103.0,0.3789322557933792,1.0294743929101445e-08,214,0.4352550255277817,5.292130548407536e-12,229,0.3586324786324786,0.07199856897652838,26.0,0.3435925375145701,7.368608596457978e-14,448.0,0.47414265825325264,5.174908925015894e-14,225.0
Skin - Sun Exposed (Lower leg),production,AR→COL1A1,AR,COL1A1,673,0.392482198826411,3.2854727009191074e-26,2.2770503672589872,7.740322404240782,0.2252581032412965,0.11576095922209767,50.0,0.536470588235294,4.951877980034537e-05,51.0,0.36745586987758183,0.0001344101789656209,103.0,0.3163743382854359,2.324711529455601e-06,214,0.4091009813119668,1.1866706299847776e-10,229,0.5548717948717948,0.0032606153836930015,26.0,0.35293936887831345,1.3758213590365286e-14,448.0,0.4682598002425783,1.1593363614498743e-13,225.0
Skin - Sun Exposed (Lower leg),production,SOX9→ACAN,SOX9,ACAN,673,0.2519694572801176,3.316306370815273e-11,5.08239615796048,0.41385855574166347,0.3601920768307323,0.010187380029377848,50.0,0.5378402227671283,4.696572167227004e-05,51.0,0.3227999461856668,0.0008823636202641852,103.0,0.26286708208998166,9.960512998116134e-05,214,0.1581303415789871,0.01662312547835015,229,0.07076923076923076,0.731194023076702,26.0,0.24464809561017753,1.5743125245883843e-07,448.0,0.2712305546368016,3.733919771195614e-05,225.0
Skin - Sun Exposed (Lower leg),production,PPARG→FABP4,PPARG,FABP4,673,0.7714401657038855,7.222442265870606e-134,2.8069682775776594,6.93335884145252,0.7641296518607443,1.0734725536129833e-10,50.0,0.865972850678733,2.3320010634415617e-16,51.0,0.7484445616055475,1.016752645159891e-19,103.0,0.8019934459956146,2.4594862845117644e-49,214,0.7226713952243669,2.8291880803744246e-38,229,0.6923076923076923,8.90230741418118e-05,26.0,0.785632098463255,4.78023263825765e-95,448.0,0.7444262244134117,5.448433142828586e-41,225.0
Skin - Sun Exposed (Lower leg),production,PPARG→ADIPOQ,PPARG,ADIPOQ,673,0.6697661211743419,8.459184980972024e-89,2.8069682775776594,2.782056682301688,0.7231212484993997,3.0114244965091693e-09,50.0,0.7623529411764706,8.05654981072767e-11,51.0,0.7116373061547249,3.6028282353691334e-17,103.0,0.6658752481091055,8.725185124124181e-29,214,0.5922959566175899,4.4805177620888056e-23,229,0.6902564102564103,9.526273666593737e-05,26.0,0.6493884851256589,5.2779100038067554e-55,448.0,0.7036078041570546,6.150068719487392e-35,225.0
Skin - Sun Exposed (Lower leg),production,RUNX2→SPP1,RUNX2,SPP1,673,0.30301255188865617,9.29009139716952e-16,1.9930243551465412,1.3907222705097513,0.2776950780312125,0.05087565218314392,50.0,0.28987081163101325,0.039084001069948575,51.0,0.2410963116732454,0.014155104607683084,103.0,0.3144920122830889,2.688213214009639e-06,214,0.31817294963615067,8.794548266609503e-07,229,0.411965811965812,0.036509911497279585,26.0,0.32360656611757904,2.2170989600526885e-12,448.0,0.2682804517930053,4.566388523980991e-05,225.0
Skin - Sun Exposed (Lower leg),production,FOXO1→PCK1,FOXO1,PCK1,673,0.32170775098172494,1.1397987631394784e-17,5.006728327114905,1.1851423843895232,0.25599039615846336,0.07275371474297601,50.0,0.1783710407239819,0.2104547998534064,51.0,0.44044062733383127,3.2285673377679487e-06,103.0,0.26271083190368993,0.00010059434708621688,214,0.35331478683558093,3.893038522166339e-08,229,0.4297435897435897,0.02844471918031297,26.0,0.2769301348844701,2.489722462182277e-09,448.0,0.3729724675681574,7.783070585693104e-09,225.0
Skin - Sun Exposed (Lower leg),detection,RELA→ICAM1,RELA,ICAM1,673,0.4279846886897372,2.366880116497876e-31,6.336561254016712,4.2005869692183175,0.485906362545018,0.00034723846689537944,50.0,0.37837104072398187,0.006186699842239624,51.0,0.38219788909512253,6.779521656469535e-05,103.0,0.37635025449281984,1.3186241127501147e-08,214,0.4924056517869275,2.1762270933616566e-15,229,0.606153846153846,0.0010299010849706886,26.0,0.4404499886859709,1.1024672675352299e-22,448.0,0.40874182169496764,1.7970587010226579e-10,225.0
Skin - Sun Exposed (Lower leg),detection,RELA→IL6,RELA,IL6,673,0.14167099569291877,0.00022687457497591135,6.336561254016712,1.7923935909947881,0.02069627851140456,0.8865598846501892,50.0,0.1427149321266968,0.31777179348455326,51.0,0.08017440679296955,0.4207919179965438,103.0,0.09397248171800994,0.17078672027577446,214,0.23154881668707242,0.0004109823646493841,229,0.30188034188034185,0.13392277370857938,26.0,0.16248211807897792,0.0005555017717303624,448.0,0.1189220367735814,0.07504035188172695,225.0
Skin - Sun Exposed (Lower leg),detection,RELA→CCL2,RELA,CCL2,673,0.1480021878074628,0.0001163872985958176,6.336561254016712,3.628669267157743,0.2016326530612245,0.1602694829687126,50.0,0.12986425339366514,0.36373084528543653,51.0,-0.007715434988565759,0.9383462088505174,103.0,0.16282956061454065,0.017126899649359824,214,0.15977239575279803,0.01551490253889431,229,0.32307692307692304,0.10742665025723581,26.0,0.1594745813404088,0.0007047727067521827,448.0,0.144290422402134,0.030492277881877826,225.0
Skin - Sun Exposed (Lower leg),detection,RELA→NFKBIA,RELA,NFKBIA,673,0.3542965553583679,2.4589076608171293e-21,6.336561254016712,8.244303661505144,0.37142857142857133,0.007914102211381682,50.0,0.14262443438914024,0.3180819486517221,51.0,0.36914273790664376,0.00012449118551493697,103.0,0.32545748086597637,1.1371480398568026e-06,214,0.3583508893158458,2.411210960704183e-08,229,0.6444444444444445,0.0003803021488936879,26.0,0.3547773257199183,9.825941072257233e-15,448.0,0.3091301432320562,2.2738122528735685e-06,225.0
Skin - Sun Exposed (Lower leg),detection,NFKB1→TNF,NFKB1,TNF,673,0.18486042354313995,1.3759684787883647e-06,4.945486569652585,1.239341887785191,0.35688732032664566,0.010954855211160285,50.0,0.18316742081447962,0.1982460350129694,51.0,0.07000982960192859,0.4822341774009501,103.0,0.12403491849416966,0.07016464236844852,214,0.14862242443153903,0.02449568987851068,229,0.5719658119658119,0.0022667582800500645,26.0,0.16302658073787732,0.0005318407827488753,448.0,0.2139356250431495,0.001243879672438637,225.0
